# 	 time 	 original 	 transformed 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
