# 	 time 	 original 	 transformed 
0.33 	 0.3001 	 0.2999 
0.34 	 0.3001 	 0.2999 
0.34 	 0.3001 	 0.2999 
0.34 	 0.3001 	 0.2999 
0.34 	 0.3001 	 0.3000 
0.34 	 0.3001 	 0.3000 
0.35 	 0.3001 	 0.3000 
0.35 	 0.3001 	 0.3000 
0.35 	 0.3002 	 0.2999 
0.35 	 0.3001 	 0.2999 
0.35 	 0.3002 	 0.2999 
0.36 	 0.3002 	 0.2999 
0.36 	 0.3001 	 0.2999 
0.36 	 0.3001 	 0.2999 
0.36 	 0.3001 	 0.2999 
0.36 	 0.3002 	 0.2999 
0.37 	 0.3002 	 0.2999 
0.37 	 0.3003 	 0.2998 
0.37 	 0.3003 	 0.2998 
0.37 	 0.3003 	 0.2997 
0.37 	 0.3003 	 0.2997 
0.38 	 0.3003 	 0.2997 
0.38 	 0.3004 	 0.2997 
0.38 	 0.3004 	 0.2997 
0.38 	 0.3004 	 0.2996 
0.38 	 0.3005 	 0.2996 
0.39 	 0.3005 	 0.2996 
0.39 	 0.3005 	 0.2996 
0.39 	 0.3005 	 0.2996 
0.39 	 0.3005 	 0.2996 
0.39 	 0.3005 	 0.2995 
0.40 	 0.3005 	 0.2996 
0.40 	 0.3005 	 0.2996 
0.40 	 0.3005 	 0.2996 
0.40 	 0.3005 	 0.2996 
0.40 	 0.3005 	 0.2996 
0.41 	 0.3005 	 0.2996 
0.41 	 0.3005 	 0.2996 
0.41 	 0.3005 	 0.2996 
0.41 	 0.3006 	 0.2995 
0.41 	 0.3006 	 0.2995 
0.42 	 0.3005 	 0.2995 
0.42 	 0.3006 	 0.2995 
0.42 	 0.3006 	 0.2995 
0.42 	 0.3006 	 0.2994 
0.42 	 0.3006 	 0.2994 
0.43 	 0.3006 	 0.2994 
0.43 	 0.3006 	 0.2994 
0.43 	 0.3007 	 0.2994 
0.43 	 0.3007 	 0.2994 
0.43 	 0.3007 	 0.2994 
0.44 	 0.3006 	 0.2994 
0.44 	 0.3006 	 0.2995 
0.44 	 0.3005 	 0.2995 
0.44 	 0.3005 	 0.2996 
0.44 	 0.3005 	 0.2996 
0.45 	 0.3005 	 0.2996 
0.45 	 0.3005 	 0.2996 
0.45 	 0.3005 	 0.2996 
0.45 	 0.3005 	 0.2995 
0.45 	 0.3006 	 0.2995 
0.46 	 0.3005 	 0.2995 
0.46 	 0.3005 	 0.2995 
0.46 	 0.3005 	 0.2996 
0.46 	 0.3004 	 0.2996 
0.46 	 0.3004 	 0.2996 
0.47 	 0.3004 	 0.2996 
0.47 	 0.3004 	 0.2996 
0.47 	 0.3004 	 0.2997 
0.47 	 0.3003 	 0.2997 
0.47 	 0.3003 	 0.2997 
0.48 	 0.3003 	 0.2997 
0.48 	 0.3004 	 0.2996 
0.48 	 0.3004 	 0.2996 
0.48 	 0.3004 	 0.2997 
0.48 	 0.3004 	 0.2997 
0.49 	 0.3003 	 0.2997 
0.49 	 0.3004 	 0.2996 
0.49 	 0.3004 	 0.2997 
0.49 	 0.3004 	 0.2997 
0.49 	 0.3004 	 0.2997 
0.50 	 0.3004 	 0.2997 
0.50 	 0.3004 	 0.2997 
0.50 	 0.3004 	 0.2997 
0.50 	 0.3004 	 0.2997 
0.50 	 0.3004 	 0.2997 
0.51 	 0.3004 	 0.2997 
0.51 	 0.3004 	 0.2997 
0.51 	 0.3004 	 0.2997 
0.51 	 0.3003 	 0.2997 
0.51 	 0.3003 	 0.2997 
0.52 	 0.3003 	 0.2997 
0.52 	 0.3003 	 0.2998 
0.52 	 0.3003 	 0.2998 
0.52 	 0.3002 	 0.2998 
0.52 	 0.3002 	 0.2998 
0.53 	 0.3002 	 0.2999 
0.53 	 0.3001 	 0.2999 
0.53 	 0.3001 	 0.3000 
0.53 	 0.3001 	 0.2999 
0.53 	 0.3000 	 0.3000 
0.54 	 0.2999 	 0.3001 
0.54 	 0.2999 	 0.3001 
0.54 	 0.2999 	 0.3001 
0.54 	 0.2999 	 0.3001 
0.54 	 0.2999 	 0.3001 
0.55 	 0.2999 	 0.3001 
0.55 	 0.3000 	 0.3000 
0.55 	 0.3001 	 0.3000 
0.55 	 0.3001 	 0.2999 
0.55 	 0.3001 	 0.2999 
0.56 	 0.3000 	 0.3000 
0.56 	 0.3001 	 0.2999 
0.56 	 0.3001 	 0.2999 
0.56 	 0.3001 	 0.3000 
0.56 	 0.3000 	 0.3000 
0.57 	 0.3001 	 0.3000 
0.57 	 0.3001 	 0.2999 
0.57 	 0.3001 	 0.2999 
0.57 	 0.3002 	 0.2999 
0.57 	 0.3002 	 0.2998 
0.58 	 0.3002 	 0.2998 
0.58 	 0.3003 	 0.2997 
0.58 	 0.3003 	 0.2997 
0.58 	 0.3003 	 0.2998 
0.58 	 0.3003 	 0.2998 
0.59 	 0.3003 	 0.2997 
0.59 	 0.3002 	 0.2998 
0.59 	 0.3002 	 0.2998 
0.59 	 0.3002 	 0.2998 
0.59 	 0.3002 	 0.2998 
0.60 	 0.3002 	 0.2998 
0.60 	 0.3001 	 0.2999 
0.60 	 0.3002 	 0.2999 
0.60 	 0.3002 	 0.2998 
0.60 	 0.3002 	 0.2998 
0.61 	 0.3003 	 0.2998 
0.61 	 0.3003 	 0.2998 
0.61 	 0.3003 	 0.2998 
0.61 	 0.3003 	 0.2998 
0.61 	 0.3003 	 0.2998 
0.62 	 0.3002 	 0.2998 
0.62 	 0.3003 	 0.2997 
0.62 	 0.3003 	 0.2997 
0.62 	 0.3004 	 0.2997 
0.62 	 0.3004 	 0.2997 
0.63 	 0.3004 	 0.2996 
0.63 	 0.3004 	 0.2996 
0.63 	 0.3004 	 0.2996 
0.63 	 0.3004 	 0.2996 
0.63 	 0.3004 	 0.2997 
0.64 	 0.3004 	 0.2996 
0.64 	 0.3004 	 0.2996 
0.64 	 0.3004 	 0.2997 
0.64 	 0.3004 	 0.2996 
0.64 	 0.3003 	 0.2997 
0.65 	 0.3003 	 0.2997 
0.65 	 0.3003 	 0.2997 
0.65 	 0.3003 	 0.2998 
0.65 	 0.3002 	 0.2998 
0.65 	 0.3002 	 0.2998 
0.66 	 0.3003 	 0.2998 
0.66 	 0.3004 	 0.2997 
0.66 	 0.3004 	 0.2997 
0.66 	 0.3004 	 0.2997 
0.66 	 0.3004 	 0.2996 
0.67 	 0.3004 	 0.2997 
0.67 	 0.3004 	 0.2996 
