# 	 time 	 original 	 transformed 
0.02 	 -0.2556 	 -0.2547 
0.02 	 -0.2455 	 -0.2445 
0.02 	 -0.2525 	 -0.2516 
0.02 	 -0.2542 	 -0.2529 
0.02 	 -0.2505 	 -0.2494 
0.02 	 -0.2415 	 -0.2401 
0.02 	 -0.2404 	 -0.2388 
0.02 	 -0.2353 	 -0.2337 
0.02 	 -0.2346 	 -0.2327 
0.02 	 -0.2324 	 -0.2305 
0.02 	 -0.2197 	 -0.2177 
0.02 	 -0.2279 	 -0.2263 
0.02 	 -0.2446 	 -0.2431 
0.02 	 -0.2599 	 -0.2583 
0.02 	 -0.2508 	 -0.2490 
0.02 	 -0.2531 	 -0.2518 
0.02 	 -0.2582 	 -0.2565 
0.02 	 -0.2633 	 -0.2619 
0.02 	 -0.2528 	 -0.2514 
0.02 	 -0.2441 	 -0.2422 
0.02 	 -0.2437 	 -0.2420 
0.02 	 -0.2497 	 -0.2476 
0.02 	 -0.2580 	 -0.2563 
0.02 	 -0.2527 	 -0.2512 
0.02 	 -0.2643 	 -0.2625 
0.02 	 -0.2559 	 -0.2540 
0.02 	 -0.2598 	 -0.2583 
0.02 	 -0.2664 	 -0.2653 
0.02 	 -0.2805 	 -0.2792 
0.02 	 -0.2877 	 -0.2865 
0.03 	 -0.2771 	 -0.2762 
0.03 	 -0.2784 	 -0.2773 
0.03 	 -0.2865 	 -0.2857 
0.03 	 -0.2827 	 -0.2819 
0.03 	 -0.2895 	 -0.2891 
0.03 	 -0.2959 	 -0.2955 
0.03 	 -0.2942 	 -0.2936 
0.03 	 -0.3025 	 -0.3020 
0.03 	 -0.3084 	 -0.3077 
0.03 	 -0.3154 	 -0.3148 
0.03 	 -0.3251 	 -0.3245 
0.03 	 -0.3332 	 -0.3322 
0.03 	 -0.3316 	 -0.3306 
0.03 	 -0.3529 	 -0.3517 
0.03 	 -0.3567 	 -0.3551 
0.03 	 -0.3656 	 -0.3643 
0.03 	 -0.3645 	 -0.3634 
0.03 	 -0.3789 	 -0.3777 
0.03 	 -0.3897 	 -0.3885 
0.03 	 -0.3951 	 -0.3940 
0.03 	 -0.4221 	 -0.4205 
0.03 	 -0.4353 	 -0.4335 
0.03 	 -0.4399 	 -0.4375 
0.03 	 -0.4449 	 -0.4423 
0.03 	 -0.4469 	 -0.4443 
0.03 	 -0.4598 	 -0.4570 
0.03 	 -0.4639 	 -0.4616 
0.03 	 -0.4617 	 -0.4595 
0.03 	 -0.4481 	 -0.4451 
0.03 	 -0.4687 	 -0.4659 
0.03 	 -0.4858 	 -0.4829 
0.03 	 -0.4815 	 -0.4793 
0.03 	 -0.4889 	 -0.4869 
0.03 	 -0.4818 	 -0.4796 
0.03 	 -0.4738 	 -0.4720 
0.03 	 -0.4618 	 -0.4588 
0.03 	 -0.4755 	 -0.4733 
0.03 	 -0.4689 	 -0.4667 
0.03 	 -0.4713 	 -0.4690 
0.03 	 -0.4773 	 -0.4756 
0.04 	 -0.4703 	 -0.4689 
0.04 	 -0.4796 	 -0.4781 
0.04 	 -0.4661 	 -0.4648 
0.04 	 -0.4692 	 -0.4681 
0.04 	 -0.4750 	 -0.4743 
0.04 	 -0.4798 	 -0.4786 
0.04 	 -0.4732 	 -0.4721 
0.04 	 -0.4918 	 -0.4908 
0.04 	 -0.4924 	 -0.4914 
0.04 	 -0.5004 	 -0.4992 
0.04 	 -0.5031 	 -0.5019 
0.04 	 -0.4864 	 -0.4852 
0.04 	 -0.4822 	 -0.4810 
0.04 	 -0.4869 	 -0.4857 
0.04 	 -0.4830 	 -0.4819 
0.04 	 -0.4962 	 -0.4951 
0.04 	 -0.5076 	 -0.5063 
0.04 	 -0.5186 	 -0.5175 
0.04 	 -0.5140 	 -0.5129 
0.04 	 -0.5118 	 -0.5108 
0.04 	 -0.5240 	 -0.5230 
0.04 	 -0.5305 	 -0.5296 
0.04 	 -0.5409 	 -0.5392 
0.04 	 -0.5433 	 -0.5421 
0.04 	 -0.5545 	 -0.5537 
0.04 	 -0.5677 	 -0.5664 
0.04 	 -0.5587 	 -0.5572 
0.04 	 -0.5481 	 -0.5471 
0.04 	 -0.5748 	 -0.5738 
0.04 	 -0.5645 	 -0.5637 
0.04 	 -0.5705 	 -0.5703 
0.04 	 -0.5702 	 -0.5696 
0.04 	 -0.5740 	 -0.5735 
0.04 	 -0.5736 	 -0.5727 
0.04 	 -0.5828 	 -0.5817 
0.04 	 -0.5818 	 -0.5804 
0.04 	 -0.5872 	 -0.5857 
0.04 	 -0.5840 	 -0.5826 
0.04 	 -0.5966 	 -0.5948 
0.04 	 -0.5760 	 -0.5743 
0.04 	 -0.5720 	 -0.5701 
0.05 	 -0.5709 	 -0.5689 
0.05 	 -0.5649 	 -0.5630 
0.05 	 -0.5698 	 -0.5688 
0.05 	 -0.5721 	 -0.5715 
0.05 	 -0.5776 	 -0.5766 
0.05 	 -0.5827 	 -0.5813 
0.05 	 -0.6072 	 -0.6055 
0.05 	 -0.6113 	 -0.6097 
0.05 	 -0.6050 	 -0.6037 
0.05 	 -0.6056 	 -0.6045 
0.05 	 -0.6051 	 -0.6036 
0.05 	 -0.6039 	 -0.6023 
0.05 	 -0.6051 	 -0.6039 
0.05 	 -0.6101 	 -0.6094 
0.05 	 -0.6166 	 -0.6168 
0.05 	 -0.6134 	 -0.6141 
0.05 	 -0.5993 	 -0.5999 
0.05 	 -0.6189 	 -0.6196 
0.05 	 -0.6228 	 -0.6239 
0.05 	 -0.6335 	 -0.6345 
0.05 	 -0.6354 	 -0.6354 
0.05 	 -0.6289 	 -0.6298 
0.05 	 -0.6197 	 -0.6199 
0.05 	 -0.6416 	 -0.6424 
0.05 	 -0.6402 	 -0.6405 
0.05 	 -0.6416 	 -0.6420 
0.05 	 -0.6514 	 -0.6522 
0.05 	 -0.6462 	 -0.6473 
0.05 	 -0.6499 	 -0.6513 
0.05 	 -0.6493 	 -0.6510 
0.05 	 -0.6425 	 -0.6443 
0.05 	 -0.6467 	 -0.6484 
0.05 	 -0.6552 	 -0.6566 
0.05 	 -0.6537 	 -0.6542 
0.05 	 -0.6581 	 -0.6580 
0.05 	 -0.6695 	 -0.6697 
0.05 	 -0.6757 	 -0.6760 
0.05 	 -0.6776 	 -0.6780 
0.05 	 -0.6753 	 -0.6756 
0.06 	 -0.6814 	 -0.6815 
0.06 	 -0.6792 	 -0.6791 
0.06 	 -0.6796 	 -0.6798 
0.06 	 -0.6872 	 -0.6874 
0.06 	 -0.7089 	 -0.7093 
0.06 	 -0.7122 	 -0.7127 
0.06 	 -0.7082 	 -0.7080 
0.06 	 -0.7073 	 -0.7078 
0.06 	 -0.7180 	 -0.7186 
0.06 	 -0.7141 	 -0.7151 
0.06 	 -0.7336 	 -0.7347 
0.06 	 -0.7538 	 -0.7546 
0.06 	 -0.7584 	 -0.7591 
0.06 	 -0.7564 	 -0.7574 
0.06 	 -0.7455 	 -0.7470 
0.06 	 -0.7514 	 -0.7533 
0.06 	 -0.7383 	 -0.7396 
0.06 	 -0.7500 	 -0.7516 
0.06 	 -0.7527 	 -0.7543 
0.06 	 -0.7631 	 -0.7649 
0.06 	 -0.7704 	 -0.7720 
0.06 	 -0.7596 	 -0.7612 
0.06 	 -0.7530 	 -0.7541 
0.06 	 -0.7491 	 -0.7505 
0.06 	 -0.7491 	 -0.7510 
0.06 	 -0.7340 	 -0.7359 
0.06 	 -0.7354 	 -0.7381 
0.06 	 -0.7367 	 -0.7393 
0.06 	 -0.7436 	 -0.7461 
0.06 	 -0.7428 	 -0.7455 
0.06 	 -0.7329 	 -0.7352 
0.06 	 -0.7417 	 -0.7436 
0.06 	 -0.7348 	 -0.7366 
0.06 	 -0.7199 	 -0.7219 
0.06 	 -0.7276 	 -0.7294 
0.06 	 -0.7322 	 -0.7339 
0.06 	 -0.7427 	 -0.7440 
0.06 	 -0.7489 	 -0.7506 
0.06 	 -0.7496 	 -0.7513 
0.06 	 -0.7519 	 -0.7535 
0.07 	 -0.7796 	 -0.7815 
0.07 	 -0.7889 	 -0.7907 
0.07 	 -0.7830 	 -0.7845 
0.07 	 -0.7874 	 -0.7892 
0.07 	 -0.7897 	 -0.7915 
0.07 	 -0.7952 	 -0.7969 
0.07 	 -0.8027 	 -0.8040 
0.07 	 -0.8187 	 -0.8207 
0.07 	 -0.8253 	 -0.8268 
0.07 	 -0.8316 	 -0.8333 
0.07 	 -0.8336 	 -0.8354 
0.07 	 -0.8161 	 -0.8176 
0.07 	 -0.8051 	 -0.8064 
0.07 	 -0.8091 	 -0.8102 
0.07 	 -0.7999 	 -0.8006 
0.07 	 -0.8006 	 -0.8022 
0.07 	 -0.8078 	 -0.8090 
0.07 	 -0.8187 	 -0.8188 
0.07 	 -0.8247 	 -0.8247 
0.07 	 -0.8229 	 -0.8223 
0.07 	 -0.8311 	 -0.8288 
0.07 	 -0.8409 	 -0.8390 
0.07 	 -0.8408 	 -0.8385 
0.07 	 -0.8444 	 -0.8426 
0.07 	 -0.8439 	 -0.8428 
0.07 	 -0.8417 	 -0.8403 
0.07 	 -0.8539 	 -0.8528 
0.07 	 -0.8623 	 -0.8614 
0.07 	 -0.8621 	 -0.8606 
0.07 	 -0.8617 	 -0.8611 
0.07 	 -0.8606 	 -0.8599 
0.07 	 -0.8590 	 -0.8590 
0.07 	 -0.8617 	 -0.8624 
0.07 	 -0.8575 	 -0.8577 
0.07 	 -0.8580 	 -0.8582 
0.07 	 -0.8768 	 -0.8774 
0.07 	 -0.8884 	 -0.8894 
0.07 	 -0.8836 	 -0.8849 
0.07 	 -0.8796 	 -0.8801 
0.07 	 -0.8924 	 -0.8931 
0.07 	 -0.9043 	 -0.9053 
0.08 	 -0.9005 	 -0.9019 
0.08 	 -0.9134 	 -0.9155 
0.08 	 -0.9134 	 -0.9163 
0.08 	 -0.9221 	 -0.9245 
0.08 	 -0.9369 	 -0.9401 
0.08 	 -0.9415 	 -0.9444 
0.08 	 -0.9445 	 -0.9479 
0.08 	 -0.9437 	 -0.9477 
0.08 	 -0.9613 	 -0.9646 
0.08 	 -0.9627 	 -0.9668 
0.08 	 -0.9588 	 -0.9624 
0.08 	 -0.9448 	 -0.9483 
0.08 	 -0.9412 	 -0.9449 
0.08 	 -0.9394 	 -0.9432 
0.08 	 -0.9480 	 -0.9515 
0.08 	 -0.9424 	 -0.9462 
0.08 	 -0.9318 	 -0.9344 
0.08 	 -0.9507 	 -0.9527 
0.08 	 -0.9493 	 -0.9510 
0.08 	 -0.9524 	 -0.9543 
0.08 	 -0.9572 	 -0.9585 
0.08 	 -0.9796 	 -0.9803 
0.08 	 -0.9903 	 -0.9914 
0.08 	 -0.9855 	 -0.9884 
0.08 	 -0.9876 	 -0.9905 
0.08 	 -0.9849 	 -0.9885 
0.08 	 -0.9838 	 -0.9876 
0.08 	 -0.9951 	 -0.9992 
0.08 	 -1.0116 	 -1.0145 
0.08 	 -1.0107 	 -1.0145 
0.08 	 -1.0203 	 -1.0248 
0.08 	 -1.0119 	 -1.0163 
0.08 	 -1.0299 	 -1.0343 
0.08 	 -1.0408 	 -1.0451 
0.08 	 -1.0403 	 -1.0454 
0.08 	 -1.0451 	 -1.0509 
0.08 	 -1.0484 	 -1.0546 
0.08 	 -1.0452 	 -1.0510 
0.08 	 -1.0531 	 -1.0603 
0.09 	 -1.0527 	 -1.0593 
0.09 	 -1.0533 	 -1.0604 
0.09 	 -1.0705 	 -1.0780 
0.09 	 -1.0701 	 -1.0780 
0.09 	 -1.0684 	 -1.0762 
0.09 	 -1.0578 	 -1.0651 
0.09 	 -1.0529 	 -1.0600 
0.09 	 -1.0580 	 -1.0650 
0.09 	 -1.0693 	 -1.0768 
0.09 	 -1.0846 	 -1.0914 
0.09 	 -1.0789 	 -1.0863 
0.09 	 -1.0770 	 -1.0847 
0.09 	 -1.0500 	 -1.0575 
0.09 	 -1.0546 	 -1.0622 
0.09 	 -1.0608 	 -1.0682 
0.09 	 -1.0691 	 -1.0767 
0.09 	 -1.0660 	 -1.0737 
0.09 	 -1.0676 	 -1.0744 
0.09 	 -1.0536 	 -1.0612 
0.09 	 -1.0504 	 -1.0582 
0.09 	 -1.0624 	 -1.0694 
0.09 	 -1.0557 	 -1.0619 
0.09 	 -1.0615 	 -1.0668 
0.09 	 -1.0610 	 -1.0664 
0.09 	 -1.0706 	 -1.0756 
0.09 	 -1.0811 	 -1.0860 
0.09 	 -1.0781 	 -1.0837 
0.09 	 -1.0979 	 -1.1035 
0.09 	 -1.1190 	 -1.1242 
0.09 	 -1.1198 	 -1.1251 
0.09 	 -1.1288 	 -1.1341 
0.09 	 -1.1293 	 -1.1346 
0.09 	 -1.1253 	 -1.1306 
0.09 	 -1.1288 	 -1.1341 
0.09 	 -1.1236 	 -1.1300 
0.09 	 -1.1328 	 -1.1393 
0.09 	 -1.1316 	 -1.1384 
0.09 	 -1.1415 	 -1.1472 
0.09 	 -1.1464 	 -1.1526 
0.09 	 -1.1464 	 -1.1526 
0.10 	 -1.1399 	 -1.1475 
0.10 	 -1.1535 	 -1.1619 
0.10 	 -1.1589 	 -1.1678 
0.10 	 -1.1643 	 -1.1737 
0.10 	 -1.1713 	 -1.1807 
0.10 	 -1.1800 	 -1.1889 
0.10 	 -1.1802 	 -1.1881 
0.10 	 -1.1755 	 -1.1836 
0.10 	 -1.1866 	 -1.1949 
0.10 	 -1.1801 	 -1.1872 
0.10 	 -1.1878 	 -1.1953 
0.10 	 -1.1922 	 -1.1991 
0.10 	 -1.2049 	 -1.2115 
0.10 	 -1.2078 	 -1.2145 
0.10 	 -1.2129 	 -1.2197 
0.10 	 -1.2163 	 -1.2237 
0.10 	 -1.2215 	 -1.2283 
0.10 	 -1.2112 	 -1.2181 
0.10 	 -1.2156 	 -1.2221 
0.10 	 -1.2160 	 -1.2227 
0.10 	 -1.2110 	 -1.2184 
0.10 	 -1.2233 	 -1.2308 
0.10 	 -1.2298 	 -1.2377 
0.10 	 -1.2215 	 -1.2292 
0.10 	 -1.2256 	 -1.2339 
0.10 	 -1.2354 	 -1.2435 
0.10 	 -1.2568 	 -1.2653 
0.10 	 -1.2697 	 -1.2775 
0.10 	 -1.2687 	 -1.2774 
0.10 	 -1.2709 	 -1.2796 
0.10 	 -1.2768 	 -1.2861 
0.10 	 -1.2827 	 -1.2923 
0.10 	 -1.2902 	 -1.2991 
0.10 	 -1.2883 	 -1.2969 
0.10 	 -1.3033 	 -1.3122 
0.10 	 -1.3152 	 -1.3241 
0.10 	 -1.3266 	 -1.3346 
0.10 	 -1.3198 	 -1.3282 
0.10 	 -1.3299 	 -1.3382 
0.10 	 -1.3484 	 -1.3566 
0.10 	 -1.3633 	 -1.3711 
0.11 	 -1.3800 	 -1.3885 
0.11 	 -1.3767 	 -1.3844 
0.11 	 -1.3722 	 -1.3805 
0.11 	 -1.3726 	 -1.3813 
0.11 	 -1.3729 	 -1.3823 
0.11 	 -1.3789 	 -1.3894 
0.11 	 -1.3817 	 -1.3927 
0.11 	 -1.3863 	 -1.3979 
0.11 	 -1.3791 	 -1.3905 
0.11 	 -1.4030 	 -1.4143 
0.11 	 -1.4067 	 -1.4171 
0.11 	 -1.4154 	 -1.4256 
0.11 	 -1.4256 	 -1.4355 
0.11 	 -1.4311 	 -1.4417 
0.11 	 -1.4479 	 -1.4584 
0.11 	 -1.4438 	 -1.4545 
0.11 	 -1.4545 	 -1.4650 
0.11 	 -1.4725 	 -1.4834 
0.11 	 -1.4968 	 -1.5081 
0.11 	 -1.5115 	 -1.5231 
0.11 	 -1.5065 	 -1.5180 
0.11 	 -1.5213 	 -1.5326 
0.11 	 -1.5317 	 -1.5427 
0.11 	 -1.5407 	 -1.5514 
0.11 	 -1.5411 	 -1.5509 
0.11 	 -1.5460 	 -1.5566 
0.11 	 -1.5646 	 -1.5749 
0.11 	 -1.5624 	 -1.5726 
0.11 	 -1.5748 	 -1.5843 
0.11 	 -1.6065 	 -1.6155 
0.11 	 -1.5943 	 -1.6034 
0.11 	 -1.6012 	 -1.6101 
0.11 	 -1.5987 	 -1.6079 
0.11 	 -1.6062 	 -1.6155 
0.11 	 -1.6315 	 -1.6409 
0.11 	 -1.6452 	 -1.6553 
0.11 	 -1.6373 	 -1.6477 
0.11 	 -1.6297 	 -1.6397 
0.11 	 -1.6290 	 -1.6393 
0.12 	 -1.6243 	 -1.6349 
0.12 	 -1.6520 	 -1.6632 
0.12 	 -1.6519 	 -1.6619 
0.12 	 -1.6494 	 -1.6610 
0.12 	 -1.6631 	 -1.6737 
0.12 	 -1.6823 	 -1.6917 
0.12 	 -1.6860 	 -1.6944 
0.12 	 -1.6691 	 -1.6773 
0.12 	 -1.6874 	 -1.6955 
0.12 	 -1.6851 	 -1.6925 
0.12 	 -1.6850 	 -1.6936 
0.12 	 -1.6848 	 -1.6933 
0.12 	 -1.6922 	 -1.6998 
0.12 	 -1.6986 	 -1.7066 
0.12 	 -1.6971 	 -1.7052 
0.12 	 -1.7179 	 -1.7262 
0.12 	 -1.7335 	 -1.7405 
0.12 	 -1.7320 	 -1.7396 
0.12 	 -1.7353 	 -1.7423 
0.12 	 -1.7226 	 -1.7301 
0.12 	 -1.7232 	 -1.7300 
0.12 	 -1.7211 	 -1.7274 
0.12 	 -1.7200 	 -1.7256 
0.12 	 -1.7303 	 -1.7360 
0.12 	 -1.7334 	 -1.7387 
0.12 	 -1.7487 	 -1.7535 
0.12 	 -1.7569 	 -1.7621 
0.12 	 -1.7560 	 -1.7607 
0.12 	 -1.7602 	 -1.7659 
0.12 	 -1.7735 	 -1.7800 
0.12 	 -1.7732 	 -1.7796 
0.12 	 -1.7849 	 -1.7901 
0.12 	 -1.7836 	 -1.7896 
0.12 	 -1.7849 	 -1.7896 
0.12 	 -1.7753 	 -1.7801 
0.12 	 -1.7843 	 -1.7895 
0.12 	 -1.7989 	 -1.8043 
0.12 	 -1.8102 	 -1.8154 
0.12 	 -1.8176 	 -1.8245 
0.12 	 -1.8243 	 -1.8302 
0.12 	 -1.8143 	 -1.8198 
0.13 	 -1.8118 	 -1.8158 
0.13 	 -1.8063 	 -1.8111 
0.13 	 -1.8171 	 -1.8215 
0.13 	 -1.8428 	 -1.8473 
0.13 	 -1.8497 	 -1.8542 
0.13 	 -1.8521 	 -1.8564 
0.13 	 -1.8362 	 -1.8396 
0.13 	 -1.8079 	 -1.8096 
0.13 	 -1.8268 	 -1.8279 
0.13 	 -1.8299 	 -1.8322 
0.13 	 -1.8311 	 -1.8343 
0.13 	 -1.8388 	 -1.8418 
0.13 	 -1.8314 	 -1.8336 
0.13 	 -1.8327 	 -1.8354 
0.13 	 -1.8474 	 -1.8512 
0.13 	 -1.8454 	 -1.8495 
0.13 	 -1.8552 	 -1.8604 
0.13 	 -1.8547 	 -1.8599 
0.13 	 -1.8533 	 -1.8591 
0.13 	 -1.8631 	 -1.8697 
0.13 	 -1.8583 	 -1.8658 
0.13 	 -1.8673 	 -1.8748 
0.13 	 -1.8656 	 -1.8728 
0.13 	 -1.8782 	 -1.8844 
0.13 	 -1.8704 	 -1.8762 
0.13 	 -1.8632 	 -1.8689 
0.13 	 -1.8697 	 -1.8745 
0.13 	 -1.8648 	 -1.8702 
0.13 	 -1.8711 	 -1.8758 
0.13 	 -1.8690 	 -1.8727 
0.13 	 -1.8744 	 -1.8776 
0.13 	 -1.8772 	 -1.8800 
0.13 	 -1.8820 	 -1.8838 
0.13 	 -1.8925 	 -1.8934 
0.13 	 -1.8970 	 -1.8983 
0.13 	 -1.8983 	 -1.8992 
0.13 	 -1.9027 	 -1.9039 
0.13 	 -1.9130 	 -1.9128 
0.13 	 -1.9309 	 -1.9299 
0.14 	 -1.9375 	 -1.9366 
0.14 	 -1.9339 	 -1.9335 
0.14 	 -1.9216 	 -1.9198 
0.14 	 -1.9226 	 -1.9204 
0.14 	 -1.9297 	 -1.9279 
0.14 	 -1.9104 	 -1.9081 
0.14 	 -1.8985 	 -1.8957 
0.14 	 -1.9143 	 -1.9123 
0.14 	 -1.9126 	 -1.9107 
0.14 	 -1.9173 	 -1.9156 
0.14 	 -1.9133 	 -1.9111 
0.14 	 -1.9107 	 -1.9092 
0.14 	 -1.9125 	 -1.9111 
0.14 	 -1.9067 	 -1.9056 
0.14 	 -1.9296 	 -1.9287 
0.14 	 -1.9205 	 -1.9186 
0.14 	 -1.9212 	 -1.9187 
0.14 	 -1.9393 	 -1.9360 
0.14 	 -1.9467 	 -1.9434 
0.14 	 -1.9432 	 -1.9394 
0.14 	 -1.9481 	 -1.9438 
0.14 	 -1.9590 	 -1.9543 
0.14 	 -1.9773 	 -1.9724 
0.14 	 -1.9859 	 -1.9808 
0.14 	 -1.9886 	 -1.9830 
0.14 	 -1.9875 	 -1.9815 
0.14 	 -1.9952 	 -1.9882 
0.14 	 -1.9913 	 -1.9839 
0.14 	 -1.9981 	 -1.9910 
0.14 	 -1.9860 	 -1.9801 
0.14 	 -2.0216 	 -2.0155 
0.14 	 -2.0325 	 -2.0260 
0.14 	 -2.0325 	 -2.0261 
0.14 	 -2.0373 	 -2.0315 
0.14 	 -2.0397 	 -2.0329 
0.14 	 -2.0392 	 -2.0333 
0.14 	 -2.0506 	 -2.0436 
0.14 	 -2.0576 	 -2.0502 
0.14 	 -2.0560 	 -2.0493 
0.14 	 -2.0735 	 -2.0662 
0.14 	 -2.0729 	 -2.0650 
0.15 	 -2.0831 	 -2.0760 
0.15 	 -2.0913 	 -2.0836 
0.15 	 -2.1036 	 -2.0957 
0.15 	 -2.0943 	 -2.0864 
0.15 	 -2.0864 	 -2.0793 
0.15 	 -2.0851 	 -2.0770 
0.15 	 -2.0843 	 -2.0771 
0.15 	 -2.0945 	 -2.0877 
0.15 	 -2.0737 	 -2.0673 
0.15 	 -2.0757 	 -2.0699 
0.15 	 -2.0803 	 -2.0744 
0.15 	 -2.0903 	 -2.0850 
0.15 	 -2.0893 	 -2.0840 
0.15 	 -2.1107 	 -2.1058 
0.15 	 -2.1088 	 -2.1038 
0.15 	 -2.1210 	 -2.1156 
0.15 	 -2.1201 	 -2.1152 
0.15 	 -2.1206 	 -2.1155 
0.15 	 -2.1337 	 -2.1279 
0.15 	 -2.1328 	 -2.1264 
0.15 	 -2.1428 	 -2.1340 
0.15 	 -2.1445 	 -2.1364 
0.15 	 -2.1447 	 -2.1375 
0.15 	 -2.1502 	 -2.1439 
0.15 	 -2.1545 	 -2.1481 
0.15 	 -2.1434 	 -2.1369 
0.15 	 -2.1379 	 -2.1315 
0.15 	 -2.1448 	 -2.1393 
0.15 	 -2.1543 	 -2.1489 
0.15 	 -2.1614 	 -2.1557 
0.15 	 -2.1572 	 -2.1529 
0.15 	 -2.1597 	 -2.1559 
0.15 	 -2.1677 	 -2.1639 
0.15 	 -2.1848 	 -2.1809 
0.15 	 -2.1990 	 -2.1948 
0.15 	 -2.2078 	 -2.2041 
0.15 	 -2.2204 	 -2.2184 
0.15 	 -2.2448 	 -2.2417 
0.15 	 -2.2348 	 -2.2329 
0.15 	 -2.2470 	 -2.2449 
0.16 	 -2.2407 	 -2.2398 
0.16 	 -2.2344 	 -2.2338 
0.16 	 -2.2277 	 -2.2274 
0.16 	 -2.2151 	 -2.2134 
0.16 	 -2.2318 	 -2.2305 
0.16 	 -2.2335 	 -2.2316 
0.16 	 -2.2340 	 -2.2321 
0.16 	 -2.2366 	 -2.2339 
0.16 	 -2.2425 	 -2.2403 
0.16 	 -2.2452 	 -2.2425 
0.16 	 -2.2502 	 -2.2459 
0.16 	 -2.2705 	 -2.2659 
0.16 	 -2.2809 	 -2.2760 
0.16 	 -2.2909 	 -2.2864 
0.16 	 -2.3070 	 -2.3025 
0.16 	 -2.3213 	 -2.3173 
0.16 	 -2.3208 	 -2.3186 
0.16 	 -2.3340 	 -2.3323 
0.16 	 -2.3277 	 -2.3264 
0.16 	 -2.3415 	 -2.3401 
0.16 	 -2.3499 	 -2.3483 
0.16 	 -2.3500 	 -2.3491 
0.16 	 -2.3678 	 -2.3671 
0.16 	 -2.3826 	 -2.3821 
0.16 	 -2.3598 	 -2.3602 
0.16 	 -2.3858 	 -2.3873 
0.16 	 -2.3889 	 -2.3908 
0.16 	 -2.4025 	 -2.4047 
0.16 	 -2.4094 	 -2.4127 
0.16 	 -2.4100 	 -2.4135 
0.16 	 -2.4137 	 -2.4170 
0.16 	 -2.4333 	 -2.4363 
0.16 	 -2.4333 	 -2.4376 
0.16 	 -2.4446 	 -2.4492 
0.16 	 -2.4567 	 -2.4622 
0.16 	 -2.4675 	 -2.4736 
0.16 	 -2.4587 	 -2.4651 
0.16 	 -2.4637 	 -2.4705 
0.16 	 -2.4636 	 -2.4699 
0.17 	 -2.4610 	 -2.4674 
0.17 	 -2.4597 	 -2.4666 
0.17 	 -2.4667 	 -2.4738 
0.17 	 -2.4590 	 -2.4665 
0.17 	 -2.4577 	 -2.4655 
