# 	 time 	 original 	 transformed 
0.00 	 -0.0000 	 -0.0000 
0.00 	 0.0000 	 0.0000 
0.00 	 0.0000 	 0.0000 
0.01 	 0.0000 	 0.0000 
0.01 	 0.0000 	 0.0000 
0.01 	 0.0000 	 0.0000 
0.01 	 0.0000 	 0.0000 
0.01 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.02 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.03 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.04 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.05 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.06 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0000 	 0.0000 
0.07 	 0.0001 	 0.0001 
0.07 	 0.0001 	 0.0001 
0.08 	 0.0001 	 0.0001 
0.08 	 0.0001 	 0.0001 
0.08 	 0.0001 	 0.0001 
0.08 	 0.0001 	 0.0001 
0.08 	 0.0001 	 0.0001 
0.09 	 0.0001 	 0.0001 
0.09 	 0.0001 	 0.0001 
0.09 	 0.0001 	 0.0001 
0.09 	 0.0001 	 0.0001 
0.09 	 0.0001 	 0.0001 
0.10 	 0.0001 	 0.0001 
0.10 	 0.0001 	 0.0001 
0.10 	 0.0001 	 0.0001 
0.10 	 0.0001 	 0.0001 
0.10 	 0.0001 	 0.0001 
0.11 	 0.0001 	 0.0001 
0.11 	 0.0001 	 0.0001 
0.11 	 0.0001 	 0.0001 
0.11 	 0.0001 	 0.0001 
0.11 	 0.0001 	 0.0001 
0.12 	 0.0001 	 0.0001 
0.12 	 0.0001 	 0.0001 
0.12 	 0.0001 	 0.0001 
0.12 	 0.0001 	 0.0001 
0.12 	 0.0001 	 0.0001 
0.13 	 0.0001 	 0.0001 
0.13 	 0.0001 	 0.0001 
0.13 	 0.0001 	 0.0001 
0.13 	 0.0001 	 0.0001 
0.13 	 0.0001 	 0.0001 
0.14 	 0.0001 	 0.0001 
0.14 	 0.0001 	 0.0001 
0.14 	 0.0001 	 0.0001 
0.14 	 0.0001 	 0.0001 
0.14 	 0.0001 	 0.0001 
0.15 	 0.0001 	 0.0001 
0.15 	 0.0001 	 0.0001 
0.15 	 0.0001 	 0.0001 
0.15 	 0.0001 	 0.0001 
0.15 	 0.0001 	 0.0001 
0.16 	 0.0001 	 0.0001 
0.16 	 0.0001 	 0.0001 
0.16 	 0.0001 	 0.0001 
0.16 	 0.0001 	 0.0001 
0.16 	 0.0001 	 0.0001 
0.17 	 0.0001 	 0.0001 
0.17 	 0.0001 	 0.0001 
0.17 	 0.0001 	 0.0001 
0.17 	 0.0001 	 0.0001 
0.17 	 0.0001 	 0.0001 
0.18 	 0.0001 	 0.0001 
0.18 	 0.0001 	 0.0001 
0.18 	 0.0001 	 0.0001 
0.18 	 0.0001 	 0.0001 
0.18 	 0.0001 	 0.0001 
0.19 	 0.0001 	 0.0001 
0.19 	 0.0001 	 0.0001 
0.19 	 0.0001 	 0.0001 
0.19 	 0.0001 	 0.0001 
0.19 	 0.0001 	 0.0001 
0.20 	 0.0001 	 0.0001 
0.20 	 0.0001 	 0.0001 
0.20 	 0.0001 	 0.0001 
0.20 	 0.0001 	 0.0001 
0.20 	 0.0001 	 0.0001 
0.21 	 0.0001 	 0.0001 
0.21 	 0.0001 	 0.0001 
0.21 	 0.0001 	 0.0001 
0.21 	 0.0001 	 0.0001 
0.21 	 0.0001 	 0.0001 
0.22 	 0.0001 	 0.0001 
0.22 	 0.0001 	 0.0001 
0.22 	 0.0001 	 0.0001 
0.22 	 0.0001 	 0.0001 
0.22 	 0.0001 	 0.0001 
0.23 	 0.0001 	 0.0001 
0.23 	 0.0001 	 0.0001 
0.23 	 0.0001 	 0.0001 
0.23 	 0.0001 	 0.0001 
0.23 	 0.0001 	 0.0001 
0.24 	 0.0001 	 0.0001 
0.24 	 0.0001 	 0.0002 
0.24 	 0.0002 	 0.0002 
0.24 	 0.0002 	 0.0002 
0.24 	 0.0002 	 0.0002 
0.25 	 0.0002 	 0.0002 
0.25 	 0.0002 	 0.0002 
0.25 	 0.0002 	 0.0002 
0.25 	 0.0002 	 0.0002 
0.25 	 0.0002 	 0.0002 
0.26 	 0.0002 	 0.0002 
0.26 	 0.0002 	 0.0002 
0.26 	 0.0002 	 0.0002 
0.26 	 0.0002 	 0.0002 
0.26 	 0.0002 	 0.0002 
0.27 	 0.0002 	 0.0002 
0.27 	 0.0002 	 0.0002 
0.27 	 0.0002 	 0.0002 
0.27 	 0.0002 	 0.0002 
0.27 	 0.0002 	 0.0002 
0.28 	 0.0002 	 0.0002 
0.28 	 0.0002 	 0.0002 
0.28 	 0.0002 	 0.0002 
0.28 	 0.0002 	 0.0002 
0.28 	 0.0002 	 0.0002 
0.29 	 0.0002 	 0.0002 
0.29 	 0.0002 	 0.0002 
0.29 	 0.0002 	 0.0002 
0.29 	 0.0002 	 0.0002 
0.29 	 0.0002 	 0.0002 
0.30 	 0.0002 	 0.0002 
0.30 	 0.0002 	 0.0002 
