# 	 time 	 original 	 transformed 
0.04 	 0.1419 	 0.1419 
0.04 	 0.1419 	 0.1419 
0.04 	 0.1419 	 0.1419 
0.04 	 0.1418 	 0.1419 
0.04 	 0.1418 	 0.1419 
0.04 	 0.1418 	 0.1419 
0.04 	 0.1418 	 0.1419 
0.04 	 0.1418 	 0.1419 
0.04 	 0.1419 	 0.1419 
0.04 	 0.1419 	 0.1419 
0.04 	 0.1419 	 0.1419 
0.04 	 0.1419 	 0.1419 
0.04 	 0.1419 	 0.1419 
0.04 	 0.1419 	 0.1419 
0.05 	 0.1419 	 0.1419 
0.05 	 0.1419 	 0.1419 
0.05 	 0.1419 	 0.1419 
0.05 	 0.1419 	 0.1419 
0.05 	 0.1419 	 0.1419 
0.05 	 0.1419 	 0.1419 
0.05 	 0.1419 	 0.1419 
0.05 	 0.1419 	 0.1419 
0.05 	 0.1419 	 0.1419 
0.05 	 0.1419 	 0.1419 
0.05 	 0.1419 	 0.1419 
0.05 	 0.1419 	 0.1419 
0.05 	 0.1419 	 0.1419 
0.05 	 0.1419 	 0.1419 
0.05 	 0.1419 	 0.1419 
0.05 	 0.1419 	 0.1419 
0.05 	 0.1419 	 0.1419 
0.05 	 0.1419 	 0.1420 
0.05 	 0.1419 	 0.1419 
0.05 	 0.1419 	 0.1420 
0.05 	 0.1419 	 0.1420 
0.05 	 0.1419 	 0.1420 
0.05 	 0.1419 	 0.1419 
0.05 	 0.1419 	 0.1420 
0.05 	 0.1419 	 0.1420 
0.05 	 0.1419 	 0.1420 
0.05 	 0.1419 	 0.1420 
0.05 	 0.1419 	 0.1419 
0.05 	 0.1419 	 0.1420 
0.05 	 0.1419 	 0.1420 
0.05 	 0.1419 	 0.1420 
0.05 	 0.1419 	 0.1420 
0.05 	 0.1419 	 0.1420 
0.05 	 0.1420 	 0.1420 
0.05 	 0.1420 	 0.1420 
0.05 	 0.1420 	 0.1420 
0.05 	 0.1420 	 0.1420 
0.05 	 0.1420 	 0.1420 
0.05 	 0.1420 	 0.1420 
0.06 	 0.1420 	 0.1420 
0.06 	 0.1420 	 0.1420 
0.06 	 0.1420 	 0.1420 
0.06 	 0.1420 	 0.1420 
0.06 	 0.1420 	 0.1420 
0.06 	 0.1420 	 0.1420 
0.06 	 0.1420 	 0.1420 
0.06 	 0.1420 	 0.1420 
0.06 	 0.1420 	 0.1420 
0.06 	 0.1420 	 0.1420 
0.06 	 0.1420 	 0.1420 
0.06 	 0.1420 	 0.1420 
0.06 	 0.1420 	 0.1420 
0.06 	 0.1420 	 0.1420 
0.06 	 0.1420 	 0.1420 
0.06 	 0.1420 	 0.1420 
0.06 	 0.1420 	 0.1420 
0.06 	 0.1420 	 0.1420 
0.06 	 0.1420 	 0.1420 
0.06 	 0.1420 	 0.1420 
0.06 	 0.1420 	 0.1420 
0.06 	 0.1420 	 0.1420 
0.06 	 0.1420 	 0.1420 
0.06 	 0.1420 	 0.1420 
0.06 	 0.1420 	 0.1420 
0.06 	 0.1420 	 0.1420 
0.06 	 0.1420 	 0.1420 
0.06 	 0.1420 	 0.1420 
0.06 	 0.1420 	 0.1420 
0.06 	 0.1420 	 0.1420 
0.06 	 0.1420 	 0.1420 
0.06 	 0.1420 	 0.1420 
0.06 	 0.1420 	 0.1420 
0.06 	 0.1420 	 0.1420 
0.06 	 0.1420 	 0.1420 
0.06 	 0.1420 	 0.1420 
0.06 	 0.1420 	 0.1420 
0.06 	 0.1420 	 0.1420 
0.06 	 0.1420 	 0.1420 
0.06 	 0.1420 	 0.1420 
0.07 	 0.1420 	 0.1420 
0.07 	 0.1419 	 0.1420 
0.07 	 0.1419 	 0.1420 
0.07 	 0.1420 	 0.1420 
0.07 	 0.1420 	 0.1420 
0.07 	 0.1420 	 0.1420 
0.07 	 0.1420 	 0.1420 
0.07 	 0.1420 	 0.1420 
0.07 	 0.1420 	 0.1420 
0.07 	 0.1420 	 0.1420 
0.07 	 0.1420 	 0.1420 
0.07 	 0.1420 	 0.1420 
0.07 	 0.1420 	 0.1420 
0.07 	 0.1420 	 0.1420 
0.07 	 0.1420 	 0.1420 
0.07 	 0.1420 	 0.1420 
0.07 	 0.1420 	 0.1420 
0.07 	 0.1420 	 0.1420 
0.07 	 0.1420 	 0.1420 
0.07 	 0.1420 	 0.1420 
0.07 	 0.1420 	 0.1420 
0.07 	 0.1420 	 0.1420 
0.07 	 0.1420 	 0.1420 
0.07 	 0.1420 	 0.1420 
0.07 	 0.1420 	 0.1420 
0.07 	 0.1420 	 0.1420 
0.07 	 0.1420 	 0.1420 
0.07 	 0.1420 	 0.1420 
0.07 	 0.1420 	 0.1420 
0.07 	 0.1420 	 0.1420 
0.07 	 0.1420 	 0.1420 
0.07 	 0.1420 	 0.1420 
0.07 	 0.1420 	 0.1420 
0.07 	 0.1420 	 0.1420 
0.07 	 0.1420 	 0.1420 
0.07 	 0.1420 	 0.1420 
0.07 	 0.1420 	 0.1420 
0.07 	 0.1420 	 0.1420 
0.07 	 0.1420 	 0.1420 
0.07 	 0.1420 	 0.1420 
0.07 	 0.1420 	 0.1420 
0.08 	 0.1420 	 0.1420 
0.08 	 0.1420 	 0.1420 
0.08 	 0.1420 	 0.1420 
0.08 	 0.1420 	 0.1420 
0.08 	 0.1420 	 0.1420 
0.08 	 0.1420 	 0.1420 
0.08 	 0.1420 	 0.1420 
0.08 	 0.1420 	 0.1420 
0.08 	 0.1420 	 0.1420 
0.08 	 0.1420 	 0.1420 
0.08 	 0.1420 	 0.1420 
0.08 	 0.1420 	 0.1420 
0.08 	 0.1420 	 0.1420 
0.08 	 0.1420 	 0.1420 
0.08 	 0.1420 	 0.1420 
0.08 	 0.1420 	 0.1420 
0.08 	 0.1420 	 0.1420 
0.08 	 0.1420 	 0.1420 
0.08 	 0.1420 	 0.1420 
0.08 	 0.1420 	 0.1420 
0.08 	 0.1419 	 0.1420 
0.08 	 0.1419 	 0.1419 
0.08 	 0.1419 	 0.1419 
0.08 	 0.1419 	 0.1419 
0.08 	 0.1419 	 0.1420 
0.08 	 0.1419 	 0.1419 
0.08 	 0.1420 	 0.1420 
0.08 	 0.1420 	 0.1420 
0.08 	 0.1420 	 0.1420 
0.08 	 0.1420 	 0.1420 
0.08 	 0.1420 	 0.1420 
0.08 	 0.1420 	 0.1420 
0.08 	 0.1420 	 0.1420 
0.08 	 0.1420 	 0.1419 
0.08 	 0.1420 	 0.1419 
0.08 	 0.1420 	 0.1419 
0.08 	 0.1420 	 0.1420 
0.08 	 0.1420 	 0.1419 
0.08 	 0.1420 	 0.1419 
0.09 	 0.1420 	 0.1419 
0.09 	 0.1420 	 0.1419 
0.09 	 0.1420 	 0.1419 
0.09 	 0.1419 	 0.1419 
0.09 	 0.1419 	 0.1419 
0.09 	 0.1419 	 0.1419 
0.09 	 0.1419 	 0.1419 
0.09 	 0.1419 	 0.1419 
0.09 	 0.1419 	 0.1419 
0.09 	 0.1419 	 0.1419 
0.09 	 0.1419 	 0.1419 
0.09 	 0.1419 	 0.1419 
0.09 	 0.1419 	 0.1419 
0.09 	 0.1419 	 0.1419 
0.09 	 0.1419 	 0.1419 
0.09 	 0.1420 	 0.1419 
0.09 	 0.1420 	 0.1419 
0.09 	 0.1419 	 0.1419 
0.09 	 0.1419 	 0.1419 
0.09 	 0.1419 	 0.1420 
0.09 	 0.1419 	 0.1420 
0.09 	 0.1419 	 0.1420 
0.09 	 0.1419 	 0.1420 
0.09 	 0.1419 	 0.1420 
0.09 	 0.1420 	 0.1420 
0.09 	 0.1420 	 0.1420 
0.09 	 0.1420 	 0.1420 
0.09 	 0.1419 	 0.1419 
0.09 	 0.1420 	 0.1419 
0.09 	 0.1419 	 0.1419 
0.09 	 0.1420 	 0.1420 
0.09 	 0.1420 	 0.1420 
0.09 	 0.1420 	 0.1420 
0.09 	 0.1420 	 0.1420 
0.09 	 0.1420 	 0.1420 
0.09 	 0.1420 	 0.1420 
0.09 	 0.1420 	 0.1420 
0.09 	 0.1420 	 0.1420 
0.09 	 0.1420 	 0.1420 
0.09 	 0.1420 	 0.1420 
0.10 	 0.1420 	 0.1420 
0.10 	 0.1420 	 0.1419 
0.10 	 0.1420 	 0.1419 
0.10 	 0.1419 	 0.1420 
0.10 	 0.1420 	 0.1420 
0.10 	 0.1420 	 0.1420 
0.10 	 0.1420 	 0.1420 
0.10 	 0.1419 	 0.1420 
0.10 	 0.1419 	 0.1420 
0.10 	 0.1419 	 0.1420 
0.10 	 0.1419 	 0.1420 
0.10 	 0.1419 	 0.1420 
0.10 	 0.1419 	 0.1420 
0.10 	 0.1419 	 0.1420 
0.10 	 0.1419 	 0.1420 
0.10 	 0.1419 	 0.1420 
0.10 	 0.1419 	 0.1419 
0.10 	 0.1419 	 0.1419 
0.10 	 0.1419 	 0.1420 
0.10 	 0.1419 	 0.1419 
0.10 	 0.1419 	 0.1419 
0.10 	 0.1419 	 0.1419 
0.10 	 0.1419 	 0.1419 
0.10 	 0.1419 	 0.1419 
0.10 	 0.1419 	 0.1419 
0.10 	 0.1419 	 0.1419 
0.10 	 0.1419 	 0.1419 
0.10 	 0.1419 	 0.1419 
0.10 	 0.1419 	 0.1419 
0.10 	 0.1419 	 0.1419 
0.10 	 0.1419 	 0.1419 
0.10 	 0.1419 	 0.1419 
0.10 	 0.1419 	 0.1420 
0.10 	 0.1419 	 0.1419 
0.10 	 0.1419 	 0.1419 
0.10 	 0.1419 	 0.1419 
0.10 	 0.1419 	 0.1419 
0.10 	 0.1419 	 0.1419 
0.10 	 0.1419 	 0.1419 
0.10 	 0.1419 	 0.1419 
0.10 	 0.1419 	 0.1419 
0.11 	 0.1419 	 0.1419 
0.11 	 0.1419 	 0.1419 
0.11 	 0.1419 	 0.1419 
0.11 	 0.1420 	 0.1419 
0.11 	 0.1420 	 0.1419 
0.11 	 0.1420 	 0.1419 
0.11 	 0.1420 	 0.1419 
0.11 	 0.1420 	 0.1419 
0.11 	 0.1420 	 0.1419 
0.11 	 0.1420 	 0.1419 
0.11 	 0.1420 	 0.1419 
0.11 	 0.1420 	 0.1419 
0.11 	 0.1420 	 0.1419 
0.11 	 0.1420 	 0.1419 
0.11 	 0.1420 	 0.1420 
0.11 	 0.1420 	 0.1420 
0.11 	 0.1420 	 0.1420 
0.11 	 0.1420 	 0.1420 
0.11 	 0.1420 	 0.1420 
0.11 	 0.1420 	 0.1420 
0.11 	 0.1420 	 0.1420 
0.11 	 0.1420 	 0.1420 
0.11 	 0.1420 	 0.1420 
0.11 	 0.1420 	 0.1420 
0.11 	 0.1420 	 0.1419 
0.11 	 0.1420 	 0.1419 
0.11 	 0.1420 	 0.1419 
0.11 	 0.1420 	 0.1419 
0.11 	 0.1420 	 0.1420 
0.11 	 0.1420 	 0.1420 
0.11 	 0.1420 	 0.1420 
0.11 	 0.1420 	 0.1420 
0.11 	 0.1420 	 0.1420 
0.11 	 0.1420 	 0.1420 
0.11 	 0.1420 	 0.1420 
0.11 	 0.1420 	 0.1420 
0.11 	 0.1420 	 0.1420 
0.11 	 0.1420 	 0.1420 
0.11 	 0.1420 	 0.1420 
0.12 	 0.1420 	 0.1420 
0.12 	 0.1420 	 0.1420 
0.12 	 0.1420 	 0.1420 
0.12 	 0.1420 	 0.1420 
0.12 	 0.1420 	 0.1420 
0.12 	 0.1420 	 0.1420 
0.12 	 0.1420 	 0.1420 
0.12 	 0.1420 	 0.1420 
0.12 	 0.1420 	 0.1420 
0.12 	 0.1420 	 0.1420 
0.12 	 0.1420 	 0.1420 
0.12 	 0.1420 	 0.1420 
0.12 	 0.1420 	 0.1420 
0.12 	 0.1420 	 0.1420 
0.12 	 0.1420 	 0.1420 
0.12 	 0.1420 	 0.1420 
0.12 	 0.1420 	 0.1420 
0.12 	 0.1420 	 0.1420 
0.12 	 0.1420 	 0.1420 
0.12 	 0.1420 	 0.1420 
0.12 	 0.1420 	 0.1420 
0.12 	 0.1420 	 0.1420 
0.12 	 0.1420 	 0.1420 
0.12 	 0.1420 	 0.1420 
0.12 	 0.1420 	 0.1420 
0.12 	 0.1420 	 0.1420 
0.12 	 0.1420 	 0.1420 
0.12 	 0.1420 	 0.1420 
0.12 	 0.1420 	 0.1420 
0.12 	 0.1420 	 0.1420 
0.12 	 0.1420 	 0.1420 
0.12 	 0.1420 	 0.1420 
0.12 	 0.1420 	 0.1420 
0.12 	 0.1420 	 0.1420 
0.12 	 0.1420 	 0.1420 
0.12 	 0.1420 	 0.1420 
0.12 	 0.1420 	 0.1420 
0.12 	 0.1420 	 0.1420 
0.12 	 0.1420 	 0.1420 
0.12 	 0.1420 	 0.1420 
0.12 	 0.1420 	 0.1420 
