# 	 time 	 original 	 transformed 
0.03 	 0.1419 	 0.1419 
0.03 	 0.1419 	 0.1419 
0.03 	 0.1419 	 0.1419 
0.03 	 0.1419 	 0.1419 
0.03 	 0.1419 	 0.1419 
0.03 	 0.1419 	 0.1419 
0.03 	 0.1419 	 0.1419 
0.04 	 0.1419 	 0.1419 
0.04 	 0.1419 	 0.1419 
0.04 	 0.1419 	 0.1419 
0.04 	 0.1419 	 0.1419 
0.04 	 0.1419 	 0.1419 
0.04 	 0.1419 	 0.1419 
0.04 	 0.1419 	 0.1419 
0.04 	 0.1419 	 0.1419 
0.04 	 0.1419 	 0.1419 
0.04 	 0.1419 	 0.1419 
0.04 	 0.1419 	 0.1419 
0.04 	 0.1419 	 0.1419 
0.04 	 0.1419 	 0.1419 
0.04 	 0.1419 	 0.1419 
0.04 	 0.1419 	 0.1419 
0.04 	 0.1419 	 0.1419 
0.04 	 0.1419 	 0.1419 
0.04 	 0.1419 	 0.1419 
0.04 	 0.1419 	 0.1419 
0.04 	 0.1419 	 0.1419 
0.04 	 0.1419 	 0.1419 
0.04 	 0.1419 	 0.1419 
0.04 	 0.1419 	 0.1419 
0.04 	 0.1419 	 0.1419 
0.04 	 0.1419 	 0.1419 
0.04 	 0.1419 	 0.1419 
0.04 	 0.1419 	 0.1419 
0.04 	 0.1419 	 0.1419 
0.04 	 0.1419 	 0.1419 
0.04 	 0.1419 	 0.1419 
0.04 	 0.1418 	 0.1419 
0.04 	 0.1418 	 0.1420 
0.04 	 0.1418 	 0.1420 
0.04 	 0.1418 	 0.1420 
0.04 	 0.1418 	 0.1420 
0.04 	 0.1419 	 0.1419 
0.04 	 0.1419 	 0.1419 
0.04 	 0.1419 	 0.1419 
0.04 	 0.1419 	 0.1419 
0.04 	 0.1419 	 0.1419 
0.04 	 0.1419 	 0.1419 
0.05 	 0.1419 	 0.1419 
0.05 	 0.1419 	 0.1419 
0.05 	 0.1419 	 0.1419 
0.05 	 0.1419 	 0.1419 
0.05 	 0.1419 	 0.1419 
0.05 	 0.1419 	 0.1419 
0.05 	 0.1419 	 0.1419 
0.05 	 0.1419 	 0.1419 
0.05 	 0.1419 	 0.1419 
0.05 	 0.1419 	 0.1419 
0.05 	 0.1419 	 0.1419 
0.05 	 0.1419 	 0.1419 
0.05 	 0.1419 	 0.1419 
0.05 	 0.1419 	 0.1419 
0.05 	 0.1419 	 0.1419 
0.05 	 0.1419 	 0.1419 
0.05 	 0.1419 	 0.1419 
0.05 	 0.1419 	 0.1419 
0.05 	 0.1419 	 0.1419 
0.05 	 0.1419 	 0.1419 
0.05 	 0.1419 	 0.1419 
0.05 	 0.1419 	 0.1419 
0.05 	 0.1419 	 0.1419 
0.05 	 0.1419 	 0.1419 
0.05 	 0.1419 	 0.1419 
0.05 	 0.1419 	 0.1419 
0.05 	 0.1419 	 0.1419 
0.05 	 0.1419 	 0.1419 
0.05 	 0.1419 	 0.1419 
0.05 	 0.1419 	 0.1419 
0.05 	 0.1419 	 0.1419 
0.05 	 0.1419 	 0.1419 
0.05 	 0.1419 	 0.1419 
0.05 	 0.1420 	 0.1418 
0.05 	 0.1420 	 0.1418 
0.05 	 0.1420 	 0.1418 
0.05 	 0.1420 	 0.1418 
0.05 	 0.1420 	 0.1418 
0.05 	 0.1420 	 0.1418 
0.06 	 0.1420 	 0.1418 
0.06 	 0.1420 	 0.1418 
0.06 	 0.1420 	 0.1418 
0.06 	 0.1420 	 0.1418 
0.06 	 0.1420 	 0.1418 
0.06 	 0.1420 	 0.1418 
0.06 	 0.1420 	 0.1418 
0.06 	 0.1420 	 0.1418 
0.06 	 0.1420 	 0.1418 
0.06 	 0.1420 	 0.1418 
0.06 	 0.1420 	 0.1418 
0.06 	 0.1420 	 0.1418 
0.06 	 0.1420 	 0.1418 
0.06 	 0.1420 	 0.1418 
0.06 	 0.1420 	 0.1418 
0.06 	 0.1420 	 0.1418 
0.06 	 0.1420 	 0.1418 
0.06 	 0.1420 	 0.1418 
0.06 	 0.1420 	 0.1418 
0.06 	 0.1420 	 0.1418 
0.06 	 0.1420 	 0.1419 
0.06 	 0.1420 	 0.1419 
0.06 	 0.1420 	 0.1419 
0.06 	 0.1420 	 0.1418 
0.06 	 0.1420 	 0.1418 
0.06 	 0.1420 	 0.1419 
0.06 	 0.1420 	 0.1419 
0.06 	 0.1420 	 0.1419 
0.06 	 0.1420 	 0.1418 
0.06 	 0.1420 	 0.1418 
0.06 	 0.1420 	 0.1419 
0.06 	 0.1420 	 0.1419 
0.06 	 0.1420 	 0.1419 
0.06 	 0.1420 	 0.1419 
0.06 	 0.1420 	 0.1418 
0.06 	 0.1420 	 0.1419 
0.06 	 0.1420 	 0.1419 
0.06 	 0.1420 	 0.1418 
0.06 	 0.1420 	 0.1419 
0.06 	 0.1420 	 0.1419 
0.07 	 0.1420 	 0.1419 
0.07 	 0.1419 	 0.1419 
0.07 	 0.1419 	 0.1419 
0.07 	 0.1420 	 0.1419 
0.07 	 0.1420 	 0.1419 
0.07 	 0.1420 	 0.1419 
0.07 	 0.1420 	 0.1418 
0.07 	 0.1420 	 0.1419 
0.07 	 0.1420 	 0.1419 
0.07 	 0.1420 	 0.1419 
0.07 	 0.1420 	 0.1418 
0.07 	 0.1420 	 0.1418 
0.07 	 0.1420 	 0.1418 
0.07 	 0.1420 	 0.1418 
0.07 	 0.1420 	 0.1418 
0.07 	 0.1420 	 0.1418 
0.07 	 0.1420 	 0.1419 
0.07 	 0.1420 	 0.1418 
0.07 	 0.1420 	 0.1418 
0.07 	 0.1420 	 0.1418 
0.07 	 0.1420 	 0.1418 
0.07 	 0.1420 	 0.1418 
0.07 	 0.1420 	 0.1419 
0.07 	 0.1420 	 0.1418 
0.07 	 0.1420 	 0.1418 
0.07 	 0.1420 	 0.1418 
0.07 	 0.1420 	 0.1418 
0.07 	 0.1420 	 0.1419 
0.07 	 0.1420 	 0.1419 
0.07 	 0.1420 	 0.1419 
0.07 	 0.1420 	 0.1418 
0.07 	 0.1420 	 0.1419 
0.07 	 0.1420 	 0.1419 
0.07 	 0.1420 	 0.1419 
0.07 	 0.1420 	 0.1419 
0.07 	 0.1420 	 0.1419 
0.07 	 0.1420 	 0.1419 
0.07 	 0.1420 	 0.1419 
0.07 	 0.1420 	 0.1419 
0.07 	 0.1420 	 0.1419 
0.07 	 0.1420 	 0.1419 
0.08 	 0.1420 	 0.1419 
0.08 	 0.1420 	 0.1419 
0.08 	 0.1420 	 0.1419 
0.08 	 0.1420 	 0.1419 
0.08 	 0.1420 	 0.1419 
0.08 	 0.1420 	 0.1419 
0.08 	 0.1420 	 0.1419 
0.08 	 0.1420 	 0.1419 
0.08 	 0.1420 	 0.1419 
0.08 	 0.1420 	 0.1419 
0.08 	 0.1420 	 0.1419 
0.08 	 0.1420 	 0.1419 
0.08 	 0.1420 	 0.1419 
0.08 	 0.1420 	 0.1419 
0.08 	 0.1420 	 0.1419 
0.08 	 0.1420 	 0.1419 
0.08 	 0.1420 	 0.1419 
0.08 	 0.1420 	 0.1419 
0.08 	 0.1420 	 0.1419 
0.08 	 0.1420 	 0.1419 
0.08 	 0.1419 	 0.1419 
0.08 	 0.1419 	 0.1419 
0.08 	 0.1419 	 0.1419 
0.08 	 0.1419 	 0.1419 
0.08 	 0.1419 	 0.1419 
0.08 	 0.1419 	 0.1419 
0.08 	 0.1420 	 0.1419 
0.08 	 0.1420 	 0.1419 
0.08 	 0.1420 	 0.1419 
0.08 	 0.1420 	 0.1419 
0.08 	 0.1420 	 0.1419 
0.08 	 0.1420 	 0.1419 
0.08 	 0.1420 	 0.1419 
0.08 	 0.1420 	 0.1419 
0.08 	 0.1420 	 0.1419 
0.08 	 0.1420 	 0.1419 
0.08 	 0.1420 	 0.1419 
0.08 	 0.1420 	 0.1419 
0.08 	 0.1420 	 0.1419 
0.09 	 0.1420 	 0.1419 
0.09 	 0.1420 	 0.1419 
0.09 	 0.1420 	 0.1419 
0.09 	 0.1419 	 0.1419 
0.09 	 0.1419 	 0.1419 
0.09 	 0.1419 	 0.1419 
0.09 	 0.1419 	 0.1419 
0.09 	 0.1419 	 0.1419 
0.09 	 0.1419 	 0.1419 
0.09 	 0.1419 	 0.1419 
0.09 	 0.1419 	 0.1419 
0.09 	 0.1419 	 0.1419 
0.09 	 0.1419 	 0.1419 
0.09 	 0.1419 	 0.1419 
0.09 	 0.1419 	 0.1419 
0.09 	 0.1420 	 0.1419 
0.09 	 0.1420 	 0.1419 
0.09 	 0.1419 	 0.1419 
0.09 	 0.1419 	 0.1419 
0.09 	 0.1419 	 0.1419 
0.09 	 0.1419 	 0.1419 
0.09 	 0.1419 	 0.1419 
0.09 	 0.1419 	 0.1419 
0.09 	 0.1419 	 0.1419 
0.09 	 0.1420 	 0.1419 
0.09 	 0.1420 	 0.1419 
0.09 	 0.1420 	 0.1419 
0.09 	 0.1419 	 0.1419 
0.09 	 0.1420 	 0.1419 
0.09 	 0.1419 	 0.1419 
0.09 	 0.1420 	 0.1419 
0.09 	 0.1420 	 0.1419 
0.09 	 0.1420 	 0.1419 
0.09 	 0.1420 	 0.1419 
0.09 	 0.1420 	 0.1419 
0.09 	 0.1420 	 0.1419 
0.09 	 0.1420 	 0.1419 
0.09 	 0.1420 	 0.1419 
0.09 	 0.1420 	 0.1419 
0.09 	 0.1420 	 0.1419 
0.10 	 0.1420 	 0.1419 
0.10 	 0.1420 	 0.1419 
0.10 	 0.1420 	 0.1419 
0.10 	 0.1419 	 0.1419 
0.10 	 0.1420 	 0.1419 
0.10 	 0.1420 	 0.1419 
0.10 	 0.1420 	 0.1419 
0.10 	 0.1419 	 0.1419 
0.10 	 0.1419 	 0.1419 
0.10 	 0.1419 	 0.1419 
0.10 	 0.1419 	 0.1419 
0.10 	 0.1419 	 0.1419 
0.10 	 0.1419 	 0.1419 
0.10 	 0.1419 	 0.1420 
0.10 	 0.1419 	 0.1419 
0.10 	 0.1419 	 0.1419 
0.10 	 0.1419 	 0.1419 
0.10 	 0.1419 	 0.1419 
0.10 	 0.1419 	 0.1419 
0.10 	 0.1419 	 0.1420 
0.10 	 0.1419 	 0.1420 
0.10 	 0.1419 	 0.1420 
0.10 	 0.1419 	 0.1420 
0.10 	 0.1419 	 0.1420 
0.10 	 0.1419 	 0.1420 
0.10 	 0.1419 	 0.1420 
0.10 	 0.1419 	 0.1420 
0.10 	 0.1419 	 0.1420 
0.10 	 0.1419 	 0.1420 
0.10 	 0.1419 	 0.1420 
0.10 	 0.1419 	 0.1420 
0.10 	 0.1419 	 0.1420 
0.10 	 0.1419 	 0.1419 
0.10 	 0.1419 	 0.1419 
0.10 	 0.1419 	 0.1419 
0.10 	 0.1419 	 0.1419 
0.10 	 0.1419 	 0.1419 
0.10 	 0.1419 	 0.1419 
0.10 	 0.1419 	 0.1419 
0.10 	 0.1419 	 0.1419 
0.10 	 0.1419 	 0.1419 
0.11 	 0.1419 	 0.1419 
0.11 	 0.1419 	 0.1419 
0.11 	 0.1419 	 0.1419 
0.11 	 0.1420 	 0.1419 
0.11 	 0.1420 	 0.1419 
0.11 	 0.1420 	 0.1419 
0.11 	 0.1420 	 0.1419 
0.11 	 0.1420 	 0.1419 
0.11 	 0.1420 	 0.1419 
0.11 	 0.1420 	 0.1419 
0.11 	 0.1420 	 0.1419 
0.11 	 0.1420 	 0.1419 
0.11 	 0.1420 	 0.1419 
0.11 	 0.1420 	 0.1419 
0.11 	 0.1420 	 0.1419 
0.11 	 0.1420 	 0.1419 
0.11 	 0.1420 	 0.1419 
0.11 	 0.1420 	 0.1419 
0.11 	 0.1420 	 0.1419 
0.11 	 0.1420 	 0.1419 
0.11 	 0.1420 	 0.1419 
0.11 	 0.1420 	 0.1419 
0.11 	 0.1420 	 0.1419 
0.11 	 0.1420 	 0.1419 
0.11 	 0.1420 	 0.1419 
0.11 	 0.1420 	 0.1419 
0.11 	 0.1420 	 0.1419 
0.11 	 0.1420 	 0.1419 
0.11 	 0.1420 	 0.1419 
0.11 	 0.1420 	 0.1419 
0.11 	 0.1420 	 0.1419 
0.11 	 0.1420 	 0.1419 
0.11 	 0.1420 	 0.1419 
0.11 	 0.1420 	 0.1419 
0.11 	 0.1420 	 0.1419 
0.11 	 0.1420 	 0.1419 
0.11 	 0.1420 	 0.1419 
0.11 	 0.1420 	 0.1419 
0.11 	 0.1420 	 0.1419 
0.12 	 0.1420 	 0.1419 
0.12 	 0.1420 	 0.1419 
0.12 	 0.1420 	 0.1419 
0.12 	 0.1420 	 0.1419 
0.12 	 0.1420 	 0.1419 
0.12 	 0.1420 	 0.1419 
0.12 	 0.1420 	 0.1419 
0.12 	 0.1420 	 0.1419 
0.12 	 0.1420 	 0.1419 
0.12 	 0.1420 	 0.1419 
0.12 	 0.1420 	 0.1419 
0.12 	 0.1420 	 0.1419 
0.12 	 0.1420 	 0.1419 
0.12 	 0.1420 	 0.1419 
0.12 	 0.1420 	 0.1419 
0.12 	 0.1420 	 0.1419 
0.12 	 0.1420 	 0.1419 
0.12 	 0.1420 	 0.1419 
0.12 	 0.1420 	 0.1419 
0.12 	 0.1420 	 0.1419 
0.12 	 0.1420 	 0.1419 
0.12 	 0.1420 	 0.1419 
0.12 	 0.1420 	 0.1419 
0.12 	 0.1420 	 0.1419 
0.12 	 0.1420 	 0.1419 
0.12 	 0.1420 	 0.1419 
0.12 	 0.1420 	 0.1419 
0.12 	 0.1420 	 0.1419 
0.12 	 0.1420 	 0.1419 
0.12 	 0.1420 	 0.1419 
0.12 	 0.1420 	 0.1419 
0.12 	 0.1420 	 0.1419 
0.12 	 0.1420 	 0.1419 
0.12 	 0.1420 	 0.1419 
0.12 	 0.1420 	 0.1419 
0.12 	 0.1420 	 0.1419 
0.12 	 0.1420 	 0.1419 
0.12 	 0.1420 	 0.1419 
0.12 	 0.1420 	 0.1419 
0.12 	 0.1420 	 0.1419 
0.12 	 0.1420 	 0.1419 
0.13 	 0.1420 	 0.1419 
0.13 	 0.1420 	 0.1419 
0.13 	 0.1420 	 0.1419 
0.13 	 0.1420 	 0.1419 
0.13 	 0.1420 	 0.1419 
0.13 	 0.1420 	 0.1419 
0.13 	 0.1420 	 0.1419 
0.13 	 0.1420 	 0.1419 
0.13 	 0.1420 	 0.1419 
0.13 	 0.1421 	 0.1419 
0.13 	 0.1421 	 0.1419 
0.13 	 0.1421 	 0.1418 
0.13 	 0.1421 	 0.1418 
0.13 	 0.1421 	 0.1419 
0.13 	 0.1420 	 0.1419 
0.13 	 0.1420 	 0.1419 
0.13 	 0.1420 	 0.1419 
0.13 	 0.1420 	 0.1419 
0.13 	 0.1420 	 0.1419 
0.13 	 0.1420 	 0.1419 
0.13 	 0.1420 	 0.1419 
0.13 	 0.1420 	 0.1419 
0.13 	 0.1420 	 0.1419 
0.13 	 0.1420 	 0.1419 
0.13 	 0.1420 	 0.1419 
0.13 	 0.1420 	 0.1419 
0.13 	 0.1420 	 0.1419 
0.13 	 0.1420 	 0.1419 
0.13 	 0.1420 	 0.1419 
0.13 	 0.1421 	 0.1419 
0.13 	 0.1420 	 0.1419 
0.13 	 0.1421 	 0.1419 
0.13 	 0.1421 	 0.1419 
0.13 	 0.1421 	 0.1419 
0.13 	 0.1421 	 0.1419 
0.13 	 0.1421 	 0.1419 
0.13 	 0.1421 	 0.1419 
0.13 	 0.1421 	 0.1419 
0.13 	 0.1421 	 0.1419 
0.14 	 0.1421 	 0.1419 
0.14 	 0.1421 	 0.1419 
0.14 	 0.1421 	 0.1419 
0.14 	 0.1421 	 0.1419 
0.14 	 0.1421 	 0.1419 
0.14 	 0.1421 	 0.1418 
0.14 	 0.1421 	 0.1418 
0.14 	 0.1421 	 0.1418 
0.14 	 0.1421 	 0.1418 
0.14 	 0.1421 	 0.1419 
0.14 	 0.1421 	 0.1419 
0.14 	 0.1421 	 0.1418 
0.14 	 0.1421 	 0.1419 
0.14 	 0.1421 	 0.1419 
0.14 	 0.1421 	 0.1419 
0.14 	 0.1421 	 0.1419 
0.14 	 0.1421 	 0.1419 
0.14 	 0.1421 	 0.1419 
0.14 	 0.1421 	 0.1419 
0.14 	 0.1421 	 0.1419 
0.14 	 0.1421 	 0.1419 
0.14 	 0.1421 	 0.1419 
0.14 	 0.1421 	 0.1419 
0.14 	 0.1421 	 0.1419 
0.14 	 0.1420 	 0.1419 
0.14 	 0.1421 	 0.1419 
0.14 	 0.1421 	 0.1419 
0.14 	 0.1421 	 0.1419 
0.14 	 0.1421 	 0.1419 
0.14 	 0.1421 	 0.1419 
0.14 	 0.1420 	 0.1419 
0.14 	 0.1420 	 0.1419 
0.14 	 0.1420 	 0.1419 
0.14 	 0.1420 	 0.1419 
0.14 	 0.1420 	 0.1419 
0.14 	 0.1420 	 0.1419 
0.14 	 0.1420 	 0.1419 
0.14 	 0.1420 	 0.1419 
0.14 	 0.1421 	 0.1419 
0.14 	 0.1420 	 0.1419 
0.14 	 0.1421 	 0.1419 
0.15 	 0.1421 	 0.1419 
0.15 	 0.1421 	 0.1419 
0.15 	 0.1420 	 0.1419 
0.15 	 0.1420 	 0.1419 
0.15 	 0.1420 	 0.1419 
0.15 	 0.1420 	 0.1419 
0.15 	 0.1420 	 0.1419 
0.15 	 0.1420 	 0.1419 
0.15 	 0.1420 	 0.1419 
0.15 	 0.1420 	 0.1419 
0.15 	 0.1420 	 0.1419 
0.15 	 0.1420 	 0.1419 
0.15 	 0.1420 	 0.1419 
0.15 	 0.1420 	 0.1419 
0.15 	 0.1420 	 0.1419 
0.15 	 0.1420 	 0.1419 
0.15 	 0.1420 	 0.1419 
0.15 	 0.1420 	 0.1419 
0.15 	 0.1420 	 0.1419 
0.15 	 0.1420 	 0.1419 
0.15 	 0.1420 	 0.1419 
0.15 	 0.1420 	 0.1419 
0.15 	 0.1420 	 0.1419 
0.15 	 0.1421 	 0.1419 
0.15 	 0.1421 	 0.1419 
0.15 	 0.1421 	 0.1419 
0.15 	 0.1421 	 0.1419 
0.15 	 0.1421 	 0.1419 
0.15 	 0.1421 	 0.1419 
0.15 	 0.1421 	 0.1419 
0.15 	 0.1420 	 0.1419 
0.15 	 0.1420 	 0.1419 
0.15 	 0.1420 	 0.1419 
0.15 	 0.1420 	 0.1419 
0.15 	 0.1420 	 0.1419 
0.15 	 0.1420 	 0.1419 
0.15 	 0.1420 	 0.1419 
0.15 	 0.1421 	 0.1419 
0.15 	 0.1420 	 0.1419 
0.15 	 0.1420 	 0.1419 
0.16 	 0.1420 	 0.1419 
0.16 	 0.1420 	 0.1419 
0.16 	 0.1420 	 0.1419 
0.16 	 0.1420 	 0.1419 
0.16 	 0.1420 	 0.1419 
0.16 	 0.1420 	 0.1419 
0.16 	 0.1420 	 0.1420 
0.16 	 0.1420 	 0.1419 
0.16 	 0.1420 	 0.1420 
0.16 	 0.1420 	 0.1419 
0.16 	 0.1420 	 0.1419 
0.16 	 0.1420 	 0.1419 
0.16 	 0.1420 	 0.1419 
0.16 	 0.1420 	 0.1419 
0.16 	 0.1420 	 0.1419 
0.16 	 0.1420 	 0.1419 
0.16 	 0.1420 	 0.1419 
0.16 	 0.1420 	 0.1419 
0.16 	 0.1420 	 0.1419 
0.16 	 0.1420 	 0.1419 
0.16 	 0.1420 	 0.1419 
0.16 	 0.1420 	 0.1419 
0.16 	 0.1420 	 0.1419 
0.16 	 0.1421 	 0.1419 
0.16 	 0.1421 	 0.1419 
0.16 	 0.1421 	 0.1419 
0.16 	 0.1421 	 0.1419 
0.16 	 0.1421 	 0.1419 
0.16 	 0.1421 	 0.1419 
0.16 	 0.1421 	 0.1419 
0.16 	 0.1421 	 0.1419 
0.16 	 0.1421 	 0.1419 
0.16 	 0.1421 	 0.1419 
0.16 	 0.1421 	 0.1419 
0.16 	 0.1421 	 0.1419 
0.16 	 0.1421 	 0.1419 
0.16 	 0.1421 	 0.1419 
0.16 	 0.1421 	 0.1419 
0.16 	 0.1421 	 0.1419 
0.17 	 0.1421 	 0.1419 
0.17 	 0.1421 	 0.1419 
0.17 	 0.1421 	 0.1419 
0.17 	 0.1421 	 0.1419 
0.17 	 0.1421 	 0.1419 
0.17 	 0.1421 	 0.1419 
0.17 	 0.1421 	 0.1419 
0.17 	 0.1421 	 0.1419 
0.17 	 0.1421 	 0.1419 
0.17 	 0.1421 	 0.1419 
0.17 	 0.1421 	 0.1419 
0.17 	 0.1421 	 0.1419 
0.17 	 0.1421 	 0.1419 
0.17 	 0.1421 	 0.1419 
0.17 	 0.1421 	 0.1419 
0.17 	 0.1421 	 0.1419 
0.17 	 0.1421 	 0.1419 
0.17 	 0.1421 	 0.1419 
0.17 	 0.1421 	 0.1419 
0.17 	 0.1421 	 0.1419 
0.17 	 0.1421 	 0.1419 
0.17 	 0.1421 	 0.1419 
0.17 	 0.1421 	 0.1419 
0.17 	 0.1421 	 0.1419 
0.17 	 0.1421 	 0.1419 
0.17 	 0.1421 	 0.1419 
0.17 	 0.1421 	 0.1419 
0.17 	 0.1421 	 0.1419 
0.17 	 0.1421 	 0.1419 
0.17 	 0.1421 	 0.1419 
0.17 	 0.1421 	 0.1419 
0.17 	 0.1421 	 0.1419 
0.17 	 0.1421 	 0.1419 
0.17 	 0.1421 	 0.1419 
0.17 	 0.1421 	 0.1419 
0.17 	 0.1421 	 0.1419 
0.17 	 0.1421 	 0.1419 
0.17 	 0.1421 	 0.1419 
0.17 	 0.1421 	 0.1419 
0.17 	 0.1421 	 0.1419 
0.18 	 0.1421 	 0.1419 
0.18 	 0.1421 	 0.1419 
0.18 	 0.1421 	 0.1419 
0.18 	 0.1421 	 0.1419 
0.18 	 0.1421 	 0.1419 
0.18 	 0.1421 	 0.1419 
0.18 	 0.1421 	 0.1419 
0.18 	 0.1421 	 0.1419 
0.18 	 0.1421 	 0.1419 
0.18 	 0.1421 	 0.1419 
0.18 	 0.1421 	 0.1419 
0.18 	 0.1421 	 0.1419 
0.18 	 0.1421 	 0.1419 
0.18 	 0.1421 	 0.1419 
0.18 	 0.1421 	 0.1419 
0.18 	 0.1421 	 0.1419 
0.18 	 0.1421 	 0.1419 
0.18 	 0.1421 	 0.1419 
0.18 	 0.1421 	 0.1419 
0.18 	 0.1421 	 0.1419 
0.18 	 0.1421 	 0.1419 
0.18 	 0.1421 	 0.1419 
0.18 	 0.1421 	 0.1419 
0.18 	 0.1421 	 0.1419 
0.18 	 0.1421 	 0.1419 
0.18 	 0.1421 	 0.1419 
0.18 	 0.1421 	 0.1419 
0.18 	 0.1421 	 0.1419 
0.18 	 0.1421 	 0.1419 
0.18 	 0.1421 	 0.1419 
0.18 	 0.1421 	 0.1419 
0.18 	 0.1421 	 0.1419 
0.18 	 0.1421 	 0.1419 
0.18 	 0.1421 	 0.1419 
0.18 	 0.1421 	 0.1419 
