# 	 time 	 original 	 transformed 
0.51 	 1.0030 	 1.0039 
0.51 	 1.0034 	 1.0042 
0.51 	 1.0028 	 1.0036 
0.51 	 1.0028 	 1.0036 
0.51 	 1.0028 	 1.0036 
0.52 	 1.0031 	 1.0039 
0.52 	 1.0035 	 1.0043 
0.52 	 1.0050 	 1.0058 
0.52 	 1.0047 	 1.0056 
0.52 	 1.0047 	 1.0056 
0.53 	 1.0041 	 1.0051 
0.53 	 1.0045 	 1.0055 
0.53 	 1.0041 	 1.0050 
0.53 	 1.0040 	 1.0049 
0.53 	 1.0041 	 1.0050 
0.54 	 1.0043 	 1.0051 
0.54 	 1.0043 	 1.0052 
0.54 	 1.0035 	 1.0046 
0.54 	 1.0031 	 1.0040 
0.54 	 1.0026 	 1.0035 
0.55 	 1.0017 	 1.0024 
0.55 	 1.0019 	 1.0026 
0.55 	 1.0016 	 1.0024 
0.55 	 1.0020 	 1.0028 
0.55 	 1.0016 	 1.0025 
0.56 	 1.0012 	 1.0022 
0.56 	 1.0011 	 1.0023 
0.56 	 1.0014 	 1.0027 
0.56 	 1.0017 	 1.0029 
0.56 	 1.0020 	 1.0032 
0.57 	 1.0024 	 1.0036 
0.57 	 1.0027 	 1.0039 
0.57 	 1.0030 	 1.0042 
0.57 	 1.0029 	 1.0040 
0.57 	 1.0032 	 1.0041 
0.58 	 1.0027 	 1.0038 
0.58 	 1.0030 	 1.0042 
0.58 	 1.0034 	 1.0046 
0.58 	 1.0033 	 1.0045 
0.58 	 1.0041 	 1.0053 
0.59 	 1.0047 	 1.0058 
0.59 	 1.0029 	 1.0041 
0.59 	 1.0023 	 1.0033 
0.59 	 1.0023 	 1.0033 
0.59 	 1.0026 	 1.0037 
0.60 	 1.0017 	 1.0029 
0.60 	 1.0023 	 1.0035 
0.60 	 1.0016 	 1.0028 
0.60 	 1.0013 	 1.0025 
0.60 	 1.0020 	 1.0032 
0.61 	 1.0017 	 1.0029 
0.61 	 1.0015 	 1.0027 
0.61 	 1.0012 	 1.0024 
0.61 	 1.0015 	 1.0027 
0.61 	 1.0008 	 1.0019 
0.62 	 1.0010 	 1.0021 
0.62 	 1.0014 	 1.0025 
0.62 	 1.0013 	 1.0024 
0.62 	 1.0006 	 1.0018 
0.62 	 1.0007 	 1.0020 
0.63 	 1.0004 	 1.0019 
0.63 	 1.0004 	 1.0019 
0.63 	 1.0002 	 1.0016 
0.63 	 1.0002 	 1.0014 
0.63 	 1.0001 	 1.0012 
0.64 	 1.0000 	 1.0011 
0.64 	 0.9998 	 1.0008 
0.64 	 1.0003 	 1.0011 
0.64 	 1.0003 	 1.0011 
0.64 	 1.0008 	 1.0016 
0.65 	 1.0006 	 1.0014 
0.65 	 1.0007 	 1.0014 
0.65 	 1.0001 	 1.0010 
0.65 	 1.0002 	 1.0010 
0.65 	 1.0005 	 1.0012 
0.66 	 0.9994 	 1.0001 
0.66 	 0.9992 	 1.0000 
0.66 	 0.9990 	 0.9996 
0.66 	 0.9993 	 1.0000 
0.66 	 0.9994 	 1.0001 
0.67 	 0.9990 	 0.9998 
0.67 	 0.9994 	 1.0001 
0.67 	 0.9994 	 0.9999 
0.67 	 0.9988 	 0.9993 
0.67 	 0.9978 	 0.9982 
0.68 	 0.9981 	 0.9985 
0.68 	 0.9982 	 0.9985 
0.68 	 0.9977 	 0.9980 
0.68 	 0.9984 	 0.9984 
0.68 	 0.9981 	 0.9980 
0.69 	 0.9978 	 0.9977 
0.69 	 0.9977 	 0.9976 
0.69 	 0.9977 	 0.9975 
0.69 	 0.9971 	 0.9968 
0.69 	 0.9966 	 0.9962 
0.70 	 0.9968 	 0.9964 
0.70 	 0.9967 	 0.9962 
0.70 	 0.9969 	 0.9964 
0.70 	 0.9971 	 0.9966 
0.70 	 0.9977 	 0.9971 
0.71 	 0.9974 	 0.9969 
0.71 	 0.9980 	 0.9975 
0.71 	 0.9972 	 0.9968 
0.71 	 0.9977 	 0.9971 
0.71 	 0.9970 	 0.9964 
0.72 	 0.9965 	 0.9961 
0.72 	 0.9964 	 0.9958 
0.72 	 0.9961 	 0.9956 
0.72 	 0.9966 	 0.9961 
0.72 	 0.9974 	 0.9969 
0.73 	 0.9966 	 0.9962 
0.73 	 0.9964 	 0.9959 
0.73 	 0.9960 	 0.9954 
0.73 	 0.9954 	 0.9949 
0.73 	 0.9957 	 0.9951 
0.74 	 0.9956 	 0.9950 
0.74 	 0.9953 	 0.9947 
0.74 	 0.9955 	 0.9948 
0.74 	 0.9951 	 0.9945 
0.74 	 0.9955 	 0.9949 
0.75 	 0.9954 	 0.9948 
0.75 	 0.9954 	 0.9947 
0.75 	 0.9941 	 0.9933 
0.75 	 0.9939 	 0.9929 
0.75 	 0.9937 	 0.9927 
0.76 	 0.9939 	 0.9929 
0.76 	 0.9936 	 0.9927 
0.76 	 0.9937 	 0.9927 
0.76 	 0.9933 	 0.9923 
0.76 	 0.9926 	 0.9917 
0.77 	 0.9925 	 0.9914 
0.77 	 0.9916 	 0.9907 
0.77 	 0.9912 	 0.9905 
0.77 	 0.9913 	 0.9906 
0.77 	 0.9913 	 0.9907 
0.78 	 0.9914 	 0.9908 
0.78 	 0.9916 	 0.9910 
0.78 	 0.9914 	 0.9908 
0.78 	 0.9913 	 0.9909 
0.78 	 0.9918 	 0.9915 
0.79 	 0.9924 	 0.9921 
0.79 	 0.9916 	 0.9914 
0.79 	 0.9912 	 0.9908 
0.79 	 0.9923 	 0.9918 
0.79 	 0.9931 	 0.9926 
0.80 	 0.9929 	 0.9924 
0.80 	 0.9935 	 0.9929 
0.80 	 0.9933 	 0.9928 
0.80 	 0.9932 	 0.9928 
0.80 	 0.9928 	 0.9924 
0.81 	 0.9926 	 0.9923 
0.81 	 0.9929 	 0.9927 
0.81 	 0.9929 	 0.9927 
0.81 	 0.9930 	 0.9927 
0.81 	 0.9930 	 0.9927 
0.82 	 0.9932 	 0.9931 
0.82 	 0.9926 	 0.9925 
0.82 	 0.9922 	 0.9921 
0.82 	 0.9917 	 0.9916 
0.82 	 0.9920 	 0.9918 
0.83 	 0.9923 	 0.9919 
0.83 	 0.9915 	 0.9912 
0.83 	 0.9922 	 0.9919 
0.83 	 0.9923 	 0.9922 
0.83 	 0.9923 	 0.9921 
0.84 	 0.9925 	 0.9923 
0.84 	 0.9922 	 0.9918 
0.84 	 0.9922 	 0.9921 
0.84 	 0.9920 	 0.9920 
0.84 	 0.9920 	 0.9920 
0.85 	 0.9918 	 0.9920 
0.85 	 0.9914 	 0.9917 
0.85 	 0.9916 	 0.9918 
0.85 	 0.9918 	 0.9918 
0.85 	 0.9918 	 0.9920 
0.86 	 0.9913 	 0.9915 
0.86 	 0.9917 	 0.9920 
0.86 	 0.9914 	 0.9918 
0.86 	 0.9914 	 0.9919 
0.86 	 0.9916 	 0.9923 
0.87 	 0.9924 	 0.9931 
0.87 	 0.9923 	 0.9931 
0.87 	 0.9925 	 0.9931 
0.87 	 0.9923 	 0.9929 
0.87 	 0.9929 	 0.9936 
0.88 	 0.9928 	 0.9935 
0.88 	 0.9921 	 0.9928 
0.88 	 0.9928 	 0.9935 
0.88 	 0.9930 	 0.9938 
0.88 	 0.9929 	 0.9937 
0.89 	 0.9924 	 0.9931 
0.89 	 0.9924 	 0.9932 
0.89 	 0.9932 	 0.9941 
0.89 	 0.9930 	 0.9938 
0.89 	 0.9931 	 0.9939 
0.90 	 0.9933 	 0.9942 
0.90 	 0.9934 	 0.9943 
0.90 	 0.9938 	 0.9946 
0.90 	 0.9937 	 0.9946 
0.90 	 0.9940 	 0.9949 
0.91 	 0.9941 	 0.9950 
0.91 	 0.9937 	 0.9948 
0.91 	 0.9931 	 0.9942 
0.91 	 0.9939 	 0.9949 
0.91 	 0.9949 	 0.9960 
0.92 	 0.9952 	 0.9962 
0.92 	 0.9948 	 0.9958 
0.92 	 0.9954 	 0.9962 
0.92 	 0.9951 	 0.9960 
0.92 	 0.9957 	 0.9966 
0.93 	 0.9958 	 0.9966 
0.93 	 0.9959 	 0.9966 
0.93 	 0.9962 	 0.9970 
0.93 	 0.9965 	 0.9973 
0.93 	 0.9962 	 0.9970 
0.94 	 0.9961 	 0.9969 
0.94 	 0.9961 	 0.9968 
0.94 	 0.9966 	 0.9975 
0.94 	 0.9967 	 0.9974 
0.94 	 0.9965 	 0.9972 
0.95 	 0.9979 	 0.9985 
0.95 	 0.9973 	 0.9979 
0.95 	 0.9971 	 0.9977 
0.95 	 0.9970 	 0.9978 
0.95 	 0.9966 	 0.9974 
0.96 	 0.9973 	 0.9979 
0.96 	 0.9974 	 0.9981 
0.96 	 0.9974 	 0.9983 
0.96 	 0.9974 	 0.9983 
0.96 	 0.9975 	 0.9985 
0.97 	 0.9967 	 0.9978 
0.97 	 0.9968 	 0.9978 
0.97 	 0.9968 	 0.9977 
0.97 	 0.9962 	 0.9971 
0.97 	 0.9966 	 0.9974 
0.98 	 0.9964 	 0.9974 
0.98 	 0.9971 	 0.9981 
0.98 	 0.9969 	 0.9979 
0.98 	 0.9974 	 0.9984 
0.98 	 0.9972 	 0.9984 
0.99 	 0.9980 	 0.9990 
0.99 	 0.9979 	 0.9987 
0.99 	 0.9981 	 0.9990 
0.99 	 0.9977 	 0.9985 
0.99 	 0.9977 	 0.9985 
1.00 	 0.9971 	 0.9979 
1.00 	 0.9966 	 0.9974 
1.00 	 0.9960 	 0.9967 
1.00 	 0.9957 	 0.9966 
1.00 	 0.9947 	 0.9956 
1.01 	 0.9949 	 0.9958 
1.01 	 0.9949 	 0.9958 
1.01 	 0.9949 	 0.9956 
1.01 	 0.9953 	 0.9959 
1.01 	 0.9952 	 0.9957 
1.02 	 0.9958 	 0.9963 
1.02 	 0.9958 	 0.9963 
1.02 	 0.9960 	 0.9965 
1.02 	 0.9961 	 0.9966 
1.02 	 0.9960 	 0.9965 
1.03 	 0.9955 	 0.9962 
1.03 	 0.9956 	 0.9962 
1.03 	 0.9953 	 0.9960 
1.03 	 0.9953 	 0.9959 
1.03 	 0.9951 	 0.9958 
1.04 	 0.9949 	 0.9956 
1.04 	 0.9944 	 0.9950 
1.04 	 0.9941 	 0.9949 
1.04 	 0.9942 	 0.9950 
1.04 	 0.9948 	 0.9956 
1.05 	 0.9945 	 0.9954 
1.05 	 0.9947 	 0.9958 
1.05 	 0.9956 	 0.9964 
1.05 	 0.9959 	 0.9965 
1.05 	 0.9954 	 0.9959 
1.06 	 0.9950 	 0.9956 
1.06 	 0.9950 	 0.9958 
1.06 	 0.9952 	 0.9960 
1.06 	 0.9953 	 0.9962 
1.06 	 0.9948 	 0.9956 
1.07 	 0.9945 	 0.9952 
1.07 	 0.9947 	 0.9955 
1.07 	 0.9950 	 0.9959 
1.07 	 0.9958 	 0.9966 
1.07 	 0.9959 	 0.9967 
1.08 	 0.9963 	 0.9968 
1.08 	 0.9960 	 0.9966 
1.08 	 0.9960 	 0.9964 
1.08 	 0.9964 	 0.9969 
1.08 	 0.9964 	 0.9967 
1.09 	 0.9968 	 0.9973 
1.09 	 0.9965 	 0.9968 
1.09 	 0.9962 	 0.9968 
1.09 	 0.9963 	 0.9970 
1.09 	 0.9962 	 0.9970 
1.10 	 0.9969 	 0.9976 
1.10 	 0.9968 	 0.9976 
1.10 	 0.9963 	 0.9970 
1.10 	 0.9959 	 0.9965 
1.10 	 0.9961 	 0.9968 
1.11 	 0.9966 	 0.9972 
1.11 	 0.9967 	 0.9974 
1.11 	 0.9963 	 0.9968 
1.11 	 0.9964 	 0.9970 
1.11 	 0.9969 	 0.9972 
1.12 	 0.9971 	 0.9974 
1.12 	 0.9985 	 0.9986 
1.12 	 0.9992 	 0.9992 
1.12 	 0.9982 	 0.9983 
1.12 	 0.9985 	 0.9986 
1.13 	 0.9988 	 0.9987 
1.13 	 0.9985 	 0.9985 
1.13 	 0.9981 	 0.9979 
1.13 	 0.9980 	 0.9979 
1.13 	 0.9989 	 0.9987 
1.14 	 0.9987 	 0.9984 
1.14 	 0.9986 	 0.9983 
1.14 	 0.9983 	 0.9981 
1.14 	 0.9986 	 0.9982 
1.14 	 0.9978 	 0.9976 
1.15 	 0.9973 	 0.9972 
1.15 	 0.9972 	 0.9969 
1.15 	 0.9971 	 0.9968 
1.15 	 0.9969 	 0.9967 
1.15 	 0.9971 	 0.9969 
1.16 	 0.9975 	 0.9972 
1.16 	 0.9978 	 0.9974 
1.16 	 0.9982 	 0.9977 
1.16 	 0.9980 	 0.9973 
1.16 	 0.9973 	 0.9967 
1.17 	 0.9968 	 0.9960 
1.17 	 0.9969 	 0.9964 
1.17 	 0.9973 	 0.9966 
1.17 	 0.9973 	 0.9967 
1.17 	 0.9976 	 0.9969 
1.18 	 0.9974 	 0.9966 
1.18 	 0.9970 	 0.9965 
1.18 	 0.9965 	 0.9960 
1.18 	 0.9971 	 0.9965 
1.18 	 0.9964 	 0.9961 
1.19 	 0.9968 	 0.9963 
1.19 	 0.9970 	 0.9963 
1.19 	 0.9970 	 0.9962 
1.19 	 0.9972 	 0.9966 
1.19 	 0.9961 	 0.9955 
1.20 	 0.9965 	 0.9960 
1.20 	 0.9958 	 0.9952 
1.20 	 0.9953 	 0.9947 
1.20 	 0.9954 	 0.9948 
1.20 	 0.9953 	 0.9946 
1.21 	 0.9943 	 0.9937 
1.21 	 0.9941 	 0.9935 
1.21 	 0.9940 	 0.9937 
1.21 	 0.9946 	 0.9943 
1.21 	 0.9940 	 0.9934 
1.22 	 0.9940 	 0.9934 
1.22 	 0.9944 	 0.9939 
1.22 	 0.9944 	 0.9940 
1.22 	 0.9941 	 0.9935 
1.22 	 0.9940 	 0.9935 
1.23 	 0.9936 	 0.9931 
1.23 	 0.9941 	 0.9937 
1.23 	 0.9936 	 0.9933 
1.23 	 0.9938 	 0.9933 
1.23 	 0.9940 	 0.9935 
1.24 	 0.9939 	 0.9936 
1.24 	 0.9937 	 0.9935 
1.24 	 0.9937 	 0.9935 
1.24 	 0.9928 	 0.9926 
1.24 	 0.9928 	 0.9926 
1.25 	 0.9926 	 0.9924 
1.25 	 0.9921 	 0.9921 
1.25 	 0.9916 	 0.9916 
1.25 	 0.9917 	 0.9916 
1.25 	 0.9923 	 0.9922 
1.26 	 0.9926 	 0.9924 
1.26 	 0.9933 	 0.9932 
1.26 	 0.9937 	 0.9937 
1.26 	 0.9941 	 0.9942 
1.26 	 0.9941 	 0.9942 
1.27 	 0.9938 	 0.9940 
1.27 	 0.9937 	 0.9937 
1.27 	 0.9933 	 0.9934 
1.27 	 0.9939 	 0.9938 
1.27 	 0.9937 	 0.9937 
1.28 	 0.9941 	 0.9941 
1.28 	 0.9945 	 0.9945 
1.28 	 0.9948 	 0.9948 
1.28 	 0.9944 	 0.9944 
1.28 	 0.9942 	 0.9942 
1.29 	 0.9941 	 0.9942 
1.29 	 0.9944 	 0.9943 
1.29 	 0.9952 	 0.9950 
1.29 	 0.9956 	 0.9955 
1.29 	 0.9946 	 0.9945 
1.30 	 0.9949 	 0.9947 
1.30 	 0.9948 	 0.9946 
1.30 	 0.9954 	 0.9951 
1.30 	 0.9945 	 0.9943 
1.30 	 0.9946 	 0.9943 
1.31 	 0.9935 	 0.9934 
1.31 	 0.9931 	 0.9930 
1.31 	 0.9935 	 0.9931 
1.31 	 0.9940 	 0.9936 
1.31 	 0.9942 	 0.9938 
1.32 	 0.9953 	 0.9947 
1.32 	 0.9953 	 0.9945 
1.32 	 0.9959 	 0.9950 
1.32 	 0.9957 	 0.9946 
1.32 	 0.9955 	 0.9942 
1.33 	 0.9958 	 0.9946 
1.33 	 0.9961 	 0.9951 
1.33 	 0.9963 	 0.9954 
1.33 	 0.9958 	 0.9949 
1.33 	 0.9963 	 0.9955 
1.34 	 0.9960 	 0.9951 
1.34 	 0.9957 	 0.9949 
1.34 	 0.9962 	 0.9951 
1.34 	 0.9969 	 0.9958 
1.34 	 0.9963 	 0.9954 
1.35 	 0.9968 	 0.9959 
1.35 	 0.9970 	 0.9961 
1.35 	 0.9970 	 0.9961 
1.35 	 0.9972 	 0.9963 
1.35 	 0.9975 	 0.9967 
1.36 	 0.9978 	 0.9970 
1.36 	 0.9968 	 0.9963 
1.36 	 0.9970 	 0.9964 
1.36 	 0.9964 	 0.9959 
1.36 	 0.9981 	 0.9974 
1.37 	 0.9983 	 0.9974 
1.37 	 0.9988 	 0.9980 
1.37 	 0.9984 	 0.9973 
1.37 	 0.9986 	 0.9977 
1.37 	 0.9987 	 0.9980 
1.38 	 0.9985 	 0.9977 
1.38 	 0.9982 	 0.9974 
1.38 	 0.9988 	 0.9979 
1.38 	 0.9988 	 0.9977 
1.38 	 0.9990 	 0.9979 
1.39 	 0.9989 	 0.9979 
1.39 	 0.9991 	 0.9982 
1.39 	 1.0000 	 0.9991 
1.39 	 1.0002 	 0.9993 
1.39 	 1.0011 	 1.0001 
1.40 	 1.0014 	 1.0004 
1.40 	 1.0009 	 1.0000 
1.40 	 1.0009 	 1.0001 
1.40 	 1.0005 	 0.9996 
1.40 	 1.0000 	 0.9992 
1.41 	 0.9998 	 0.9990 
1.41 	 1.0001 	 0.9993 
1.41 	 1.0003 	 0.9995 
1.41 	 1.0009 	 1.0001 
1.41 	 1.0005 	 0.9994 
1.42 	 1.0004 	 0.9992 
1.42 	 0.9999 	 0.9990 
1.42 	 0.9995 	 0.9990 
1.42 	 0.9997 	 0.9991 
1.42 	 1.0001 	 0.9993 
1.43 	 1.0002 	 0.9994 
1.43 	 1.0000 	 0.9993 
1.43 	 1.0005 	 0.9999 
1.43 	 1.0013 	 1.0007 
1.43 	 1.0013 	 1.0005 
1.44 	 1.0011 	 1.0002 
1.44 	 1.0013 	 1.0004 
1.44 	 1.0007 	 1.0001 
1.44 	 1.0010 	 1.0005 
1.44 	 1.0005 	 1.0002 
1.45 	 1.0004 	 1.0000 
1.45 	 0.9997 	 0.9994 
1.45 	 1.0003 	 1.0000 
1.45 	 1.0003 	 1.0000 
1.45 	 1.0005 	 1.0001 
1.46 	 1.0007 	 1.0002 
1.46 	 1.0009 	 1.0004 
1.46 	 1.0010 	 1.0005 
1.46 	 1.0017 	 1.0010 
1.46 	 1.0024 	 1.0019 
1.47 	 1.0025 	 1.0018 
1.47 	 1.0030 	 1.0023 
